"Feature"	"Gain"	"Cover"	"Frequency"
"24"	"Master_Finiciomora"	0.00709266195873985	0.00549873555634681	0.00536912751677852
"25"	"Visa_cuenta_estado__tend"	0.00699600901624739	0.00519593924586475	0.00246085011185682
"26"	"tplan_sueldo__min"	0.00633290550875159	0.0030916916555903	0.00156599552572707
"27"	"Visa_mpagominimo"	0.00628523165665672	0.00698666522301475	0.00730797912005966
"28"	"tmovimientos_ultimos90dias__tend"	0.00580494620965622	0.00402341707687115	0.00693512304250559
"29"	"ccomisiones_mantenimiento__tend"	0.00483071015201963	0.00783793271656328	0.00596569724086503
"30"	"ttarjeta_visa_debitos_automaticos__tend"	0.00478364810540614	0.00250619297753868	0.00536912751677852
"31"	"mplan_sueldo__tend"	0.00475524442680144	0.00937679377674486	0.00574198359433259
"32"	"Visa_msaldopesos"	0.00432305663878806	0.0028109023127174	0.0046234153616704
"33"	"mttarjeta_visa_debitos_automaticos__tend"	0.00408284902208211	0.00648154358354095	0.00611483967188665
"34"	"Visa_mpagominimo__tend"	0.00386615508185068	0.00248794816935205	0.00566741237882177
"35"	"mrentabilidad"	0.00380625742953002	0.00907246696550443	0.00514541387024608
"36"	"Visa_cuenta_estado"	0.00369286514243278	0.000883942434584229	0.00275913497390007
"37"	"ctarjeta_visa_transacciones__tend"	0.00350720677340627	0.0102950405022267	0.00559284116331096
"38"	"mactivos_margen__min"	0.0034195322995704	0.00210180844386777	0.00454884414615958
"39"	"cprestamos_personales"	0.00334828454272938	0.00225503666304289	0.00275913497390007
"40"	"mcuenta_corriente_Paquete__tend"	0.00328570070982666	0.00684868001017077	0.0058165548098434
"41"	"mcomisiones_mantenimiento__tend"	0.00319929492506628	0.00276231932782996	0.00648769574944072
"42"	"ttarjeta_master__tend"	0.00308948214977408	0.00100367925429358	0.00052199850857569
"43"	"mdescubierto_preacordado__max"	0.00307018287711469	0.0055086450591051	0.00238627889634601
"44"	"chomebanking_transacciones__tend"	0.00295199068740361	0.00795513125805423	0.00797912005965697
"45"	"Master_cuenta_estado"	0.00291948919958153	0.00161088991193705	0.0035048471290082
"46"	"mcomisiones_mantenimiento"	0.00288598195265857	0.00804734011494155	0.0052199850857569
"47"	"Visa_cuenta_estado__min"	0.00288310565665147	2.34040716234823e-06	7.45712155108128e-05
"48"	"Visa_msaldototal"	0.00286947576153711	0.00157400636555759	0.00313199105145414
"49"	"mplan_sueldo__max"	0.00286646065322361	0.00379233472261476	0.0035048471290082
"50"	"mtarjeta_visa_consumo__min"	0.00266351195310432	0.00244315180108909	0.00178970917225951
"51"	"Master_marca_atraso__tend"	0.00264685514210689	0.00453837710512549	0.00372856077554064
"52"	"mprestamos_personales__tend"	0.00255799240654719	0.00515544450119012	0.00589112602535421
"53"	"mautoservicio"	0.00250348797552471	0.0076890268596571	0.00343027591349739
"54"	"chomebanking_transacciones__max"	0.00239002899643871	0.00558082258647569	0.00536912751677852
"55"	"Visa_mpagominimo__max"	0.00236315187143157	0.00219750081660955	0.00328113348247576
"56"	"ttarjeta_master"	0.00229660312793289	0.000349233115882356	0.000298284862043251
"57"	"mtarjeta_master_consumo"	0.00225124963721336	0.00477269210336683	0.00186428038777032
"58"	"tcaja_seguridad__min"	0.00223473812976114	0.0126764550381021	0.00260999254287845
"59"	"Visa_mpagospesos__tend"	0.0022312494489438	0.00497564728738212	0.00633855331841909
"60"	"mplan_sueldo__min"	0.00222088462536849	0.00567248536001765	0.00275913497390007
"61"	"ccallcenter_transacciones"	0.00216506785663791	0.00972798176604916	0.00469798657718121
"62"	"tcaja_seguridad"	0.00205947188598052	0.00661020132335475	0.00186428038777032
"63"	"mttarjeta_visa_debitos_automaticos__max"	0.00204956678891418	0.00326677325766546	0.00305741983594333
"64"	"tpagomiscuentas__tend"	0.00202010403152357	0.00879689632493725	0.00559284116331096
"65"	"mactivos_margen"	0.00197898110553458	0.00130233522139347	0.0046234153616704
"66"	"chomebanking_transacciones"	0.001962913803586	0.00957451642525901	0.00551826994780015
"67"	"mpasivos_margen__tend"	0.00194275601678398	0.00365910498212201	0.0046234153616704
"68"	"Master_fechaalta"	0.00189393063269592	0.00335768483075878	0.00454884414615958
"69"	"mrentabilidad_annual__tend"	0.00184880432197706	0.00521793892192383	0.00656226696495153
