"Feature"	"Gain"	"Cover"	"Frequency"
"62"	"internet__avg"	6.1630607023283e-05	0.00064491978068378	0.00363636363636364
"63"	"mcajeros_propio__tend"	5.33758217842994e-05	0.00102673166315804	0.00363636363636364
"64"	"mvr_Visa_mlimitecompra__avg"	4.28826311924578e-05	0.000921666692230034	0.00363636363636364
"65"	"Visa_mpagospesos"	4.25380262716195e-05	0.000536771150726899	0.00363636363636364
"66"	"ccomisiones_otras__avg"	4.18437548796918e-05	0.000562779601381962	0.00363636363636364
"67"	"Visa_fechaalta"	4.15773178727347e-05	0.00158357217051762	0.00363636363636364
"68"	"tmovimientos_ultimos90dias__max"	4.0967797874385e-05	0.00152883568354898	0.00363636363636364
"69"	"mpasivos_margen__min"	3.97991089542452e-05	0.000845724756083223	0.00363636363636364
"70"	"mv_fechaalta__tend"	3.89160756467938e-05	0.000901559375724404	0.00363636363636364
"71"	"Visa_mconsumospesos"	3.72774907688142e-05	0.000393214729050721	0.00363636363636364
"72"	"Master_mlimitecompra__tend"	3.68750539987693e-05	0.000844083273527565	0.00363636363636364
"73"	"mvr_msaldototal"	3.52564726058982e-05	0.00058576364563966	0.00363636363636364
"74"	"mextraccion_autoservicio__avg"	3.52342384861247e-05	0.000752278296459176	0.00363636363636364
"75"	"mcaja_ahorro_Paquete__avg"	3.51349138087005e-05	0.000662673109102643	0.00363636363636364
"76"	"mv_mpagospesos__avg"	3.21244573694893e-05	0.000665477593616586	0.00363636363636364
"77"	"mv_fultimo_cierre__tend"	3.17010640135265e-05	0.000635745732498376	0.00363636363636364
"78"	"mrentabilidad_annual__max"	3.12559170564737e-05	0.00210065988626471	0.00727272727272727
"79"	"Visa_mpagospesos__max"	2.89717217962329e-05	0.000469861204961803	0.00363636363636364
"80"	"mcajeros_propio__avg"	2.89599479336957e-05	0.000454059161407768	0.00363636363636364
"81"	"Visa_fultimo_cierre"	2.65416110727151e-05	0.000794258451591813	0.00363636363636364
