"Feature"	"Gain"	"Cover"	"Frequency"
"41"	"marketing_coss_selling__min"	0.00235765847197868	0.00588584185952794	0.00368324125230203
"42"	"mcuenta_corriente_Paquete__tend"	0.0023541839884348	0.0111387135771389	0.00920810313075507
"43"	"ttarjeta_visa"	0.00233363318499029	9.47043710693958e-05	0.000368324125230203
"44"	"Visa_Finiciomora"	0.00229602373477632	0.00355335060597617	0.00441988950276243
"45"	"mvr_msaldopesos"	0.00228663196467348	0.00260424591521811	0.00515653775322284
"46"	"mcuenta_corriente_Paquete"	0.00220365805160229	0.00646168609956445	0.00994475138121547
"47"	"mv_msaldototal"	0.00213203995732405	0.00357877749182123	0.00220994475138122
"48"	"mprestamos_personales__tend"	0.00211579136031427	0.00179693314315659	0.00331491712707182
"49"	"Visa_marca_atraso__tend"	0.00187697055526417	0.00169183252557064	0.00184162062615101
"50"	"mv_marca_atraso"	0.00187223465457957	0.00239804880483041	0.00110497237569061
"51"	"mactivos_margen"	0.00183937705114241	0.0046853034023881	0.00589318600368324
"52"	"mpagomiscuentas"	0.00174914194112124	0.0104589919246211	0.00368324125230203
"53"	"mdescubierto_preacordado__min"	0.00172612438115027	0.00362815728004134	0.00184162062615101
"54"	"ctarjeta_visa_transacciones"	0.00171440999517672	0.00336811188850561	0.00220994475138122
"55"	"tcaja_seguridad__avg"	0.0016815374046658	0.00546804862170166	0.00257826887661142
"56"	"mdescubierto_preacordado"	0.00165456706227766	0.00142786449199368	0.00257826887661142
"57"	"mprestamos_personales__max"	0.00158638111964062	0.00690560650831532	0.00589318600368324
"58"	"mv_tconsumos"	0.00157469916116763	0.00292831772043978	0.00110497237569061
"59"	"ccomisiones_mantenimiento__tend"	0.00153716906766262	0.00669036697473559	0.00331491712707182
"60"	"Visa_mpagominimo"	0.00152832339332878	0.00319199326286453	0.00147329650092081
"61"	"Visa_cuenta_estado__max"	0.00148972772517335	0.00241236918168304	0.00184162062615101
"62"	"mttarjeta_visa_debitos_automaticos__tend"	0.00147030889969389	0.00769112529187758	0.00515653775322284
"63"	"mactivos_margen__max"	0.00139957090380956	0.00205584032399798	0.00552486187845304
"64"	"ccallcenter_transacciones"	0.00129970095705973	0.00352148374497941	0.00257826887661142
"65"	"Visa_mfinanciacion_limite__tend"	0.00127947240056149	0.00194562668545219	0.00220994475138122
"66"	"ttarjeta_visa_debitos_automaticos__tend"	0.00126097528922233	0.00340046086379439	0.00220994475138122
"67"	"mcomisiones_otras"	0.00125947400168217	0.00200662453036713	0.00257826887661142
"68"	"internet"	0.00120170676408307	0.00214671710661162	0.00257826887661142
"69"	"ttarjeta_visa__avg"	0.00119687030717876	0.000940853853947912	0.00184162062615101
"70"	"Visa_Finiciomora__tend"	0.00118394351584159	0.00130355445985847	0.00110497237569061
"71"	"mv_cuenta_estado2__max"	0.00118185001221223	0.00198492343577201	0.00147329650092081
"72"	"mv_mpagominimo"	0.00115815277489056	0.00164292744633718	0.00184162062615101
