"Feature"	"Gain"	"Cover"	"Frequency"
"55"	"tmovimientos_ultimos90dias"	0.000805548138294424	0.00285608310378232	0.00333095408041875
"56"	"tcallcenter__tend"	0.000805349243070141	0.00719007754506378	0.00380680466333571
"57"	"mv_fechaalta"	0.000799445842507636	0.000699375736818988	0.00237925291458482
"58"	"Visa_fultimo_cierre"	0.000798504952715186	0.00587353847529462	0.00293441192798795
"59"	"mcuenta_corriente_Paquete__tend"	0.00079622308519533	0.000454057789109239	0.00364818780236339
"60"	"Visa_marca_atraso__max"	0.000793559168924941	1.0817920449941e-05	0.000317233721944643
"61"	"mv_fultimo_cierre__tend"	0.000793099781346889	0.0049767779158406	0.00356887937187723
"62"	"mrentabilidad__tend"	0.000790371524569347	0.000735494288208341	0.00293441192798795
"63"	"tcaja_ahorro__tend"	0.000782824364554413	0.00219068848540134	0.00214132762312634
"64"	"Visa_tconsumos__tend"	0.000776600661921896	0.000306183560139813	0.00380680466333571
"65"	"Master_fultimo_cierre__tend"	0.000769888405054944	0.00469012735692771	0.00388611309382187
"66"	"mrentabilidad__min"	0.000767351707878732	0.00122723850038838	0.00293441192798795
"67"	"mcomisiones_otras__tend"	0.000767215502419281	0.00106294340433701	0.00277579506701562
"68"	"mvr_msaldopesos2__max"	0.000759887579933361	0.00451238260316897	0.00380680466333571
"69"	"mpasivos_margen__min"	0.000755272017998108	0.00342613220610349	0.00301372035847411
"70"	"mv_fultimo_cierre__avg"	0.000749246620559159	0.00500338188328932	0.00309302878896027
"71"	"mdescubierto_preacordado__avg"	0.000743300809587387	0.000153405424255157	0.000951701165833928
"72"	"mttarjeta_visa_debitos_automaticos__tend"	0.00074307321079438	0.00140986837863467	0.00325164564993259
"73"	"Master_Fvencimiento__max"	0.000728213318293917	0.000184219146600817	0.00317233721944643
"74"	"mplan_sueldo"	0.000727815282461632	0.00748233078968185	0.00420334681576652
"75"	"Master_Fvencimiento__avg"	0.000727789574473923	0.000735500990253868	0.00341026251090491
"76"	"mv_fultimo_cierre"	0.000723651375081318	0.00045849016462869	0.00325164564993259
"77"	"Visa_mpagospesos__tend"	0.00072233423968069	0.00611098852747214	0.00333095408041875
"78"	"ctransferencias_emitidas__tend"	0.000720678063743489	0.00595516820385351	0.00356887937187723
"79"	"mv_cuenta_estado2__avg"	0.000715867952943043	0.000461877561789928	0.000396542152430803
"80"	"mcuentas_saldo__max"	0.000714613469512804	0.00147064974809801	0.00269648663652946
"81"	"mcaja_ahorro_Paquete__tend"	0.000700317552448261	0.000237663996391529	0.00341026251090491
"82"	"mcuenta_corriente_Paquete__avg"	0.000675710088541074	0.000718436399472074	0.00214132762312634
"83"	"chomebanking_transacciones__avg"	0.000674698750903559	0.000315100080224803	0.00333095408041875
"84"	"mactivos_margen__avg"	0.000674492643174746	0.000685801720569996	0.00214132762312634
"85"	"mcomisiones_mantenimiento"	0.000673955899316132	0.00835871863796244	0.00277579506701562
"86"	"mvr_mpagospesos__min"	0.000672756241476739	0.00130298846896585	0.00237925291458482
"87"	"mrentabilidad__max"	0.000669631394541396	0.00028658684184001	0.00285510349750178
"88"	"mcaja_ahorro_Paquete__avg"	0.000665675674507861	0.00330393480198881	0.00253786977555714
"89"	"mvr_msaldopesos2"	0.00066552957836027	0.000302486682926625	0.00317233721944643
"90"	"mttarjeta_master_debitos_automaticos__tend"	0.00066387063625848	0.00502639562289438	0.00341026251090491
"91"	"Visa_Fvencimiento"	0.000662182999131933	0.00019704986668032	0.00277579506701562
"92"	"mrentabilidad"	0.000659421204242035	0.000782357760919574	0.00293441192798795
"93"	"Visa_mconsumospesos__min"	0.000655448925288339	0.00220382871925376	0.00229994448409866
"94"	"mrentabilidad__avg"	0.000653688208384767	0.00235993875034413	0.00253786977555714
"95"	"Master_fechaalta"	0.000651328315042515	0.000607973527485635	0.00245856134507098
"96"	"mvr_mpagospesos__tend"	0.000650956174295795	0.000261234002688288	0.00229994448409866
"97"	"mactivos_margen__max"	0.000645640266116925	0.00128109079963638	0.00245856134507098
"98"	"Visa_cuenta_estado__tend"	0.000639934393798179	0.00425369298598793	0.00190340233166786
"99"	"mv_tconsumos__tend"	0.000637934132178424	0.000361404958317544	0.00253786977555714
"100"	"ctarjeta_visa_transacciones"	0.000634465541868644	0.00238209011499717	0.00198271076215402
