"Feature"	"Gain"	"Cover"	"Frequency"
"1"	"mcaja_ahorro_Paquete"	0.246440275142036	0.0639806559271866	0.0182795698924731
"2"	"ttarjeta_visa__tend"	0.170784985125598	0.00574031638592214	0.0021505376344086
"3"	"tmovimientos_ultimos90dias"	0.0788163264267287	0.0508840989553645	0.032258064516129
"4"	"mdescubierto_preacordado"	0.0530272645530008	0.00774121674867427	0.00645161290322581
"5"	"mtarjeta_visa_consumo"	0.0407963848885836	0.0545159355826166	0.0301075268817204
"6"	"mcuentas_saldo"	0.0383859875078482	0.0412832544363635	0.0354838709677419
"7"	"mv_Finiciomora"	0.0368373381019636	0.0307678322590161	0.0182795698924731
"8"	"tmovimientos_ultimos90dias__min"	0.0361990999712691	0.00922612448194751	0.0032258064516129
"9"	"cliente_antiguedad__tend"	0.0291608174506075	0.0505402137385435	0.0225806451612903
"10"	"mprestamos_personales"	0.0256794229780018	0.0375264194033202	0.0505376344086022
"11"	"mv_mpagospesos"	0.0202778216695652	0.00535370932458189	0.0043010752688172
"12"	"tplan_sueldo"	0.0150845959468695	0.0559228738706522	0.032258064516129
"13"	"mdescubierto_preacordado__min"	0.0143657227864415	0.00403629179652987	0.00645161290322581
"14"	"ctarjeta_visa_transacciones"	0.0113089634881786	0.0180810885776687	0.0118279569892473
"15"	"mplan_sueldo"	0.0105493672989129	0.0409831577581245	0.0204301075268817
"16"	"marketing_coss_selling__tend"	0.0103366814428388	0.0214392187065209	0.0268817204301075
"17"	"ttarjeta_visa"	0.00834929995633313	0.0020853415040561	0.0043010752688172
"18"	"marketing_coss_selling"	0.00827236925117184	0.0360066987020713	0.0311827956989247
"19"	"mcuentas_saldo__tend"	0.00721093680161238	0.00925490678125307	0.0129032258064516
"20"	"tplan_sueldo__min"	0.00677955441271534	0.00773515179957057	0.0118279569892473
"21"	"Visa_marca_atraso__tend"	0.00659324069119559	0.00669210324786453	0.00860215053763441
"22"	"mv_marca_atraso__tend"	0.00655904743476837	0.0167536579202977	0.0118279569892473
"23"	"mv_mpagospesos__max"	0.00572467366073563	0.00133098811395855	0.0010752688172043
"24"	"mv_mpagominimo"	0.00566311555329066	0.0171227583129342	0.0236559139784946
"25"	"tmovimientos_ultimos90dias__tend"	0.00474129477642772	0.020822377735271	0.0225806451612903
"26"	"mactivos_margen__min"	0.00474128816925857	0.0116388245266184	0.0118279569892473
"27"	"mpasivos_margen"	0.0045271375320907	0.0117990433778925	0.00752688172043011
"28"	"cprestamos_personales"	0.00425880513225984	0.00360524707737657	0.00967741935483871
"29"	"mv_msaldopesos"	0.00411104061602977	0.0128917605990697	0.0139784946236559
"30"	"mcuenta_corriente_Paquete"	0.00360302677253715	0.0108621042761397	0.0193548387096774
"31"	"ccomisiones_mantenimiento__tend"	0.00294913553458528	0.0184419360828547	0.0204301075268817
"32"	"ctarjeta_debito_transacciones"	0.00258174315533168	0.00838935019200172	0.0032258064516129
"33"	"mplan_sueldo__tend"	0.00250484923767311	0.0139589111122164	0.00860215053763441
"34"	"mv_cuenta_estado2"	0.0024640486767778	0.00721712164878177	0.00860215053763441
"35"	"mautoservicio"	0.0022711484474935	0.00884026815372002	0.0021505376344086
"36"	"mplan_sueldo__avg"	0.00226024657835447	0.0184141772881831	0.010752688172043
"37"	"mv_mpagominimo__tend"	0.00222163972982901	0.00468711482820203	0.00967741935483871
"38"	"mactivos_margen"	0.0017433313394524	0.00481084431069401	0.00860215053763441
"39"	"mv_msaldototal"	0.001679012814731	0.00252788896499545	0.00645161290322581
"40"	"mpagomiscuentas"	0.00158932649901736	0.0149922341259288	0.00645161290322581
"41"	"mcuenta_corriente_Paquete__tend"	0.00141350539671547	0.00637730751043157	0.00967741935483871
"42"	"mcomisiones_mantenimiento"	0.00136940074759581	0.00843358465375761	0.010752688172043
"43"	"mv_marca_atraso__max"	0.00131072974834228	0.00156306167836084	0.00645161290322581
"44"	"mrentabilidad"	0.00120549744297926	0.00173849888004423	0.00752688172043011
"45"	"mprestamos_personales__avg"	0.00120198762808166	0.000957429744798878	0.0043010752688172
"46"	"Visa_Finiciomora"	0.00120052011712934	0.00259324579233933	0.0032258064516129
"47"	"mv_Finiciomora__max"	0.00117717009104235	0.000285132816192523	0.0021505376344086
"48"	"marketing_coss_selling__min"	0.00115370892436158	0.00185206515669569	0.0043010752688172
"49"	"mcomisiones_mantenimiento__tend"	0.00112017183094248	0.0056724057268659	0.0118279569892473
"50"	"mrentabilidad__min"	0.00108535609840413	0.00315215019054589	0.00860215053763441
"51"	"ctarjeta_visa_transacciones__tend"	0.00105924907772003	0.00639660033274985	0.00752688172043011
"52"	"mrentabilidad_annual__tend"	0.00105054498467055	0.00237521326498546	0.0043010752688172
"53"	"Visa_mpagominimo"	0.0010390556277295	0.00244065251573528	0.0043010752688172
"54"	"mv_fechaalta__max"	0.00102252913210722	0.00098620594001821	0.0032258064516129
"55"	"tplan_sueldo__avg"	0.00101855045260318	0.00534170429389727	0.00537634408602151
"56"	"mv_fechaalta"	0.000997738716220017	0.000375143889269265	0.0010752688172043
"57"	"Visa_cuenta_estado__tend"	0.000961956033106791	0.00353577009259544	0.00967741935483871
"58"	"tcaja_seguridad__avg"	0.000945923182772489	0.00660916381470838	0.00537634408602151
"59"	"mv_marca_atraso"	0.000939996580007358	0.000547547349240456	0.0010752688172043
"60"	"mtarjeta_master_consumo"	0.000917674249027155	0.00740143708143999	0.0043010752688172
"61"	"mplan_sueldo__max"	0.000916757852271521	0.00201039817672071	0.0032258064516129
"62"	"mttarjeta_visa_debitos_automaticos__tend"	0.000858714287957995	0.00440051048681771	0.00645161290322581
"63"	"mv_msaldopesos__max"	0.000798438122526438	0.000586109829708039	0.0021505376344086
"64"	"mrentabilidad__avg"	0.00077946296341531	0.00151142704055241	0.0043010752688172
"65"	"tcaja_seguridad__max"	0.00074724845749156	0.0015465976126887	0.0021505376344086
"66"	"ccallcenter_transacciones"	0.000682449377547712	0.00296718720181342	0.0032258064516129
"67"	"mvr_mpagominimo"	0.00067981061123492	0.00144130977647663	0.0043010752688172
"68"	"Visa_mfinanciacion_limite"	0.000673613040661426	0.00146640182122426	0.00537634408602151
"69"	"mcuenta_corriente_Paquete__avg"	0.000631707397586575	0.00184704744189378	0.00645161290322581
"70"	"mv_tconsumos__tend"	0.000618723931522355	0.00212978039971217	0.00537634408602151
"71"	"ttarjeta_master"	0.000614590957703778	0.00109404325377554	0.0021505376344086
"72"	"Visa_mpagospesos__tend"	0.000604514090289584	0.00708243999840086	0.00537634408602151
"73"	"mrentabilidad_annual__avg"	0.000601683077792701	0.00139357099547637	0.0032258064516129
"74"	"marketing_coss_selling__avg"	0.00059817175988494	0.000448257318920936	0.0021505376344086
"75"	"mvr_msaldopesos"	0.000597396113092283	0.00269822292517684	0.0043010752688172
"76"	"tcallcenter"	0.000592103331161729	0.00200678973750549	0.0021505376344086
"77"	"Visa_mpagominimo__avg"	0.000571490623839703	0.00204590513682264	0.0043010752688172
"78"	"mprestamos_personales__tend"	0.000562225082276772	0.00366717965263699	0.0043010752688172
"79"	"mvr_msaldototal"	0.000528900908162912	0.0025955532950289	0.0032258064516129
"80"	"mpasivos_margen__tend"	0.00051868182160539	0.00120556247468556	0.0043010752688172
"81"	"tcaja_seguridad"	0.000513031662245123	0.00660880797610282	0.0032258064516129
"82"	"tplazo_fijo"	0.000510276341878443	0.0069496323841453	0.0021505376344086
"83"	"tseguro_vida_mercado_abierto"	0.000500616649881579	0.000574804688060057	0.0021505376344086
"84"	"mcuenta_debitos_automaticos"	0.000497111901861134	0.00699762647222202	0.0032258064516129
"85"	"mv_Finiciomora__avg"	0.000463434413001663	0.00107247224914259	0.0021505376344086
"86"	"mprestamos_personales__max"	0.000449938023490203	0.00101295620361291	0.0032258064516129
"87"	"Visa_marca_atraso__avg"	0.000445896359782697	0.000722823679542544	0.0032258064516129
"88"	"tplan_sueldo__max"	0.00044335900385068	0.000464799789135355	0.0010752688172043
"89"	"mcuenta_corriente_Paquete__min"	0.000436199131194458	0.000836832090265322	0.0043010752688172
"90"	"Visa_tconsumos__tend"	0.000436107076827552	0.00108337581149676	0.0043010752688172
"91"	"ttarjeta_visa_debitos_automaticos__tend"	0.000428416767583421	0.00201400031032017	0.0043010752688172
"92"	"tcuentas__avg"	0.000424807600745465	0.00157756807575885	0.0032258064516129
"93"	"internet"	0.000416868335853261	0.000939206402775877	0.0043010752688172
"94"	"mcomisiones_otras__max"	0.000408869714141788	0.00134756169268811	0.0043010752688172
"95"	"Visa_msaldototal"	0.000385848852803203	0.000894532386874114	0.0043010752688172
"96"	"Visa_cuenta_estado"	0.000385737842695842	0.00165724793816334	0.0032258064516129
"97"	"ttarjeta_visa__min"	0.000381044685874898	0.00016856587255991	0.0010752688172043
"98"	"mvr_mpagospesos"	0.00037872546249099	0.00113980776854698	0.0010752688172043
"99"	"ccomisiones_otras__tend"	0.000370859361813646	0.00169413618687287	0.0021505376344086
"100"	"mcaja_ahorro_Paquete__avg"	0.000359510899820479	0.000303817448016094	0.0010752688172043
"101"	"chomebanking_transacciones__max"	0.000338940850854125	0.00260434223973551	0.0032258064516129
"102"	"Visa_fultimo_cierre"	0.000334527541476445	0.00216989104392445	0.0032258064516129
"103"	"tcaja_seguridad__min"	0.000326314287566662	0.00367258339768711	0.0032258064516129
"104"	"Master_msaldototal"	0.000324973446817231	0.00239933633968471	0.0032258064516129
"105"	"mrentabilidad_annual"	0.000324127816847526	0.00064704839574468	0.0032258064516129
"106"	"foto_mes"	0.000322570605461758	0.0040201221411779	0.0043010752688172
"107"	"chomebanking_transacciones__avg"	0.000319400914790419	0.00380118719195348	0.0032258064516129
"108"	"mactivos_margen__max"	0.000285913156626973	0.00103189609603954	0.0032258064516129
"109"	"mv_marca_atraso__avg"	0.000255403290677963	0.000875126519954011	0.0032258064516129
"110"	"mcuentas_saldo__max"	0.00025015148907543	0.00206496202930245	0.0021505376344086
"111"	"mrentabilidad__max"	0.000246435229829313	0.000642501943414736	0.0021505376344086
"112"	"mtarjeta_visa_consumo__avg"	0.000245983000169269	0.000391212514480288	0.0010752688172043
"113"	"mcomisiones_mantenimiento__max"	0.000244544324297729	0.00423034928869421	0.0021505376344086
"114"	"mtarjeta_visa_consumo__tend"	0.000242100615150136	0.00162258595055177	0.0021505376344086
"115"	"mv_cuenta_estado2__avg"	0.000239432266048705	8.23419141712347e-05	0.0010752688172043
"116"	"mactivos_margen__tend"	0.00023604382836943	0.000426404933894304	0.0032258064516129
"117"	"mv_mfinanciacion_limite__min"	0.000233150654631013	0.000794457618808367	0.0021505376344086
"118"	"mvr_mpagominimo__tend"	0.000220989002349773	0.000197692246619073	0.0010752688172043
"119"	"mcheques_emitidos_rechazados__avg"	0.000219051085463406	0.00309688692929747	0.0010752688172043
"120"	"Visa_mpagominimo__max"	0.000218171738218914	0.000301099049200947	0.0021505376344086
"121"	"mcaja_ahorro_Paquete__tend"	0.000212879575235814	0.00065208472944287	0.0010752688172043
"122"	"thomebanking"	0.000211790474534996	0.000501654568307071	0.0032258064516129
"123"	"Visa_msaldopesos__tend"	0.000206736028453576	0.000696895593016156	0.0021505376344086
"124"	"cliente_antiguedad__min"	0.000197932052542832	0.000828801409534652	0.0021505376344086
"125"	"mv_mlimitecompra__tend"	0.000196972127522108	8.31974734768606e-05	0.0010752688172043
"126"	"tmovimientos_ultimos90dias__max"	0.000188060730915958	0.00171174591230545	0.0021505376344086
"127"	"mvr_msaldopesos2"	0.000185945263791425	0.000207298768829945	0.0010752688172043
"128"	"Master_Finiciomora__avg"	0.000185607362321806	0.000483715715618212	0.0010752688172043
"129"	"mv_cuenta_estado2__tend"	0.000184134027118812	0.000668825738818726	0.0021505376344086
"130"	"Visa_Fvencimiento"	0.000183275867691874	8.06765240869659e-05	0.0010752688172043
"131"	"mv_mfinanciacion_limite__tend"	0.000171422765031852	0.000438723313462899	0.0021505376344086
"132"	"mv_mpagominimo__min"	0.000169233278626734	0.0011271018963381	0.0010752688172043
"133"	"mttarjeta_visa_debitos_automaticos__max"	0.000167739084583833	0.00105033264023458	0.0010752688172043
"134"	"tcuenta_debitos_automaticos__tend"	0.000166538546415393	0.00267940227351641	0.0010752688172043
"135"	"mrentabilidad__tend"	0.000165944730022359	0.00065412174215131	0.0021505376344086
"136"	"Master_marca_atraso__avg"	0.000162142718074582	0.000163412752933668	0.0010752688172043
"137"	"tcaja_ahorro__avg"	0.000156895894287051	0.000592848928965945	0.0010752688172043
"138"	"ccomisiones_mantenimiento"	0.000149779569572442	0.000306582708961828	0.0021505376344086
"139"	"mrentabilidad_annual__max"	0.000142798234777738	0.000678764689634916	0.0010752688172043
"140"	"mprestamos_personales__min"	0.000142516627839116	0.00202216505943905	0.0021505376344086
"141"	"Visa_fechaalta__avg"	0.000139500415424425	0.000151280370353612	0.0010752688172043
"142"	"Master_mconsumospesos"	0.000136312078313758	0.00150402889065344	0.0010752688172043
"143"	"Master_msaldototal__avg"	0.000135917091455016	0.00116468787502545	0.0021505376344086
"144"	"mextraccion_autoservicio__tend"	0.000133607917596096	0.00170977119524118	0.0010752688172043
"145"	"tcuentas__min"	0.000133399224255573	0.000426501554273804	0.0010752688172043
"146"	"Master_mlimitecompra__avg"	0.000130330667112885	0.000288797827873872	0.0010752688172043
"147"	"Visa_msaldototal__min"	0.000130267959071145	0.000578256058460848	0.0010752688172043
"148"	"Visa_fechaalta"	0.000124914602793339	0.00105743414995864	0.0021505376344086
"149"	"ctarjeta_visa_transacciones__avg"	0.000122929055604736	0.000232983579245318	0.0010752688172043
"150"	"Visa_fultimo_cierre__avg"	0.000113707647791465	0.000171259259562516	0.0010752688172043
"151"	"mextraccion_autoservicio"	0.000112611877439909	0.000432824403409343	0.0010752688172043
"152"	"Master_mfinanciacion_limite__min"	0.000112426676831697	0.000276892485682105	0.0010752688172043
"153"	"mcomisiones_mantenimiento__min"	0.000106832628009681	0.000564915971953758	0.0010752688172043
"154"	"thomebanking__avg"	0.000106773106528986	0.000573144240226902	0.0010752688172043
"155"	"mprestamos_prendarios__avg"	0.000104198628593377	0.00186165265260791	0.0010752688172043
"156"	"Master_mpagominimo"	0.00010404842941195	0.000721111316573313	0.0010752688172043
"157"	"Visa_msaldopesos"	0.000100966210203776	0.000237356313555108	0.0010752688172043
"158"	"mcaja_ahorro_Paquete__min"	9.92118542154095e-05	0.00010625153218055	0.0010752688172043
"159"	"mvr_msaldopesos__avg"	9.83651775927861e-05	0.000284479199465131	0.0010752688172043
"160"	"Master_msaldopesos"	9.75025412391671e-05	0.000397730791665152	0.0010752688172043
"161"	"Visa_mpagominimo__tend"	9.701404533166e-05	0.000267448042292393	0.0010752688172043
"162"	"mv_msaldopesos__tend"	9.69598441064998e-05	0.000399390999313328	0.0010752688172043
"163"	"mvr_Visa_mlimitecompra"	9.3495628686888e-05	8.15237129678208e-05	0.0010752688172043
"164"	"Visa_mconsumospesos__max"	9.2820576217124e-05	0.000100614867204979	0.0010752688172043
"165"	"chomebanking_transacciones"	9.25828206528044e-05	0.000652261228483665	0.0010752688172043
"166"	"Visa_mpagospesos__avg"	9.21494480053998e-05	0.000210612887631492	0.0010752688172043
"167"	"ttarjeta_visa__avg"	9.0749408194082e-05	0.000298691235622366	0.0010752688172043
"168"	"mcaja_ahorro_dolares__avg"	8.82676881473601e-05	0.00126482974373793	0.0010752688172043
"169"	"Visa_mfinanciacion_limite__tend"	8.79028705757102e-05	0.000443079770354198	0.0010752688172043
"170"	"Visa_marca_atraso__max"	8.62251615466942e-05	0.000678153329827761	0.0010752688172043
"171"	"internet__tend"	8.5165182789645e-05	0.000344749767210192	0.0010752688172043
"172"	"mtarjeta_master_consumo__avg"	8.36590651192841e-05	0.000225367996357182	0.0010752688172043
"173"	"mcaja_ahorro_dolares"	8.36393585641535e-05	0.000433310639872821	0.0010752688172043
"174"	"Master_fechaalta"	8.27704536846947e-05	0.000146674194052652	0.0010752688172043
"175"	"cprestamos_personales__avg"	8.25938914150813e-05	0.000889515372213586	0.0010752688172043
"176"	"tseguro_vida_mercado_abierto__avg"	8.14739437953516e-05	0.000239222181219544	0.0010752688172043
"177"	"Visa_fultimo_cierre__max"	8.06722508100821e-05	0.000483145017868295	0.0010752688172043
"178"	"Master_mpagosdolares__tend"	7.87410232509763e-05	0.000766681065215696	0.0010752688172043
"179"	"tcajas_depositos"	7.85717302482353e-05	0.0014226884496822	0.0010752688172043
"180"	"mv_tconsumos__max"	7.7632400678178e-05	0.000173667457958259	0.0010752688172043
"181"	"mv_msaldototal__tend"	7.57044918925412e-05	0.000379817585346253	0.0010752688172043
"182"	"Master_marca_atraso__max"	7.50354770083787e-05	9.56849506536791e-05	0.0010752688172043
"183"	"ttarjeta_visa_debitos_automaticos__avg"	7.39394695029458e-05	0.000283611385947981	0.0010752688172043
"184"	"mcheques_depositados_rechazados__avg"	7.30121298391605e-05	0.000607330302390148	0.0010752688172043
"185"	"Visa_cuenta_estado__avg"	7.26093869785154e-05	0.000338999893021389	0.0010752688172043
"186"	"mcomisiones__min"	7.24018131285647e-05	0.000167317144778015	0.0010752688172043
"187"	"ccajeros_ajenos_transacciones__avg"	7.21378259980774e-05	0.000169594373302071	0.0010752688172043
"188"	"internet__min"	7.01442197200828e-05	0.000368378331876979	0.0010752688172043
"189"	"Visa_tconsumos__max"	6.94634721052499e-05	0.000323064557008966	0.0010752688172043
"190"	"mcomisiones__tend"	6.89457755478838e-05	0.000299536489559138	0.0010752688172043
"191"	"mv_tconsumos__avg"	6.85008738390773e-05	0.000436900627409151	0.0010752688172043
"192"	"Visa_mpagominimo__min"	6.78030200769089e-05	0.000227907363548157	0.0010752688172043
"193"	"mvr_msaldototal__tend"	6.77284343195957e-05	0.000346632256283177	0.0010752688172043
"194"	"mvr_msaldopesos2__avg"	6.69183132238368e-05	0.000455149022071796	0.0010752688172043
"195"	"Master_Fvencimiento__max"	6.67001126709041e-05	0.000122632532071376	0.0010752688172043
"196"	"mv_Fvencimiento__max"	6.62809620068727e-05	0.00118961065798779	0.0010752688172043
"197"	"Visa_mlimitecompra__min"	6.44640167263063e-05	0.000253615621316232	0.0010752688172043
"198"	"mcomisiones__avg"	6.23929867841243e-05	0.000184417677622644	0.0010752688172043
"199"	"mv_tconsumos"	6.17388062719488e-05	0.000264538391085027	0.0010752688172043
"200"	"mdescubierto_preacordado__avg"	6.03120871672748e-05	9.87639570274818e-05	0.0010752688172043
"201"	"Visa_msaldopesos__min"	5.98303337481593e-05	0.000516026441269449	0.0010752688172043
"202"	"Visa_mfinanciacion_limite__min"	5.54777965185618e-05	0.000164693225959778	0.0010752688172043
