Feature	Gain	Cover	Frequency
mcaja_ahorro_Paquete	9.35399330050762e-05	0.00104835314885789	0.0045662100456621
mv_cuenta_estado2__avg	9.26998912152673e-05	0.000643023526103753	0.0045662100456621
mpasivos_margen	9.19806540937052e-05	0.000784462005187021	0.0045662100456621
mprestamos_personales__avg	9.17868233480377e-05	0.00216111041255631	0.0045662100456621
mvr_mpagominimo__max	9.17836761162423e-05	0.00115530123445452	0.0045662100456621
mextraccion_autoservicio__tend	8.95663914761885e-05	0.00204913779602706	0.0045662100456621
mvr_mpagospesos__avg	8.90568046728814e-05	0.000277153636248504	0.0045662100456621
mpasivos_margen__min	8.9039905800706e-05	0.00114691904060757	0.0045662100456621
mcomisiones	8.81626622658974e-05	0.00152123309133225	0.0045662100456621
mvr_msaldodolares2__min	8.76779573799698e-05	0.0013260771722944	0.0045662100456621
Master_msaldopesos__tend	8.74458114989347e-05	0.00113441662329023	0.0045662100456621
mcuenta_corriente_Paquete__min	8.68153924646225e-05	0.00245721746468262	0.0045662100456621
Master_Fvencimiento__avg	8.6188128640799e-05	0.00107566794777437	0.0045662100456621
cliente_antiguedad__tend	8.60682647330128e-05	0.00114977138288873	0.0045662100456621
Visa_msaldopesos__avg	8.60681537566439e-05	0.0007618551596629	0.0045662100456621
mplan_sueldo__max	8.59038253170483e-05	0.00153287951325788	0.0045662100456621
mvr_msaldototal	8.56739207234638e-05	0.000608598092861764	0.0045662100456621
marketing_coss_selling__avg	8.55091773918223e-05	0.00263391804757138	0.0045662100456621
mpasivos_margen__max	8.48599438736335e-05	0.00434145696228213	0.0045662100456621
cprestamos_prendarios__avg	8.45504895329422e-05	0.0019764247374158	0.0045662100456621
tcaja_ahorro__max	8.41107191963865e-05	0.00104545214013895	0.0045662100456621
mv_fultimo_cierre__tend	8.29565127355614e-05	0.00421130225983973	0.0045662100456621
tcaja_seguridad__avg	8.28035285470098e-05	0.000323881529172182	0.0045662100456621
Visa_Fvencimiento	8.26911218160129e-05	0.000901010854433613	0.0045662100456621
mvr_msaldopesos2	8.23312958092089e-05	0.000616876613021536	0.0045662100456621
Master_mlimitecompra	8.16300985129483e-05	0.000667894121693377	0.0045662100456621
Master_msaldodolares	8.14610249269121e-05	0.000676701610595169	0.0045662100456621
tcallcenter__tend	8.14112342547308e-05	0.000753051275857422	0.0045662100456621
mtarjeta_visa_descuentos__avg	8.09544127254933e-05	0.00139632079426705	0.0045662100456621
mcuenta_corriente_Paquete__tend	8.04330392163381e-05	0.00123174621033648	0.0045662100456621
mprestamos_personales__tend	7.75395712085086e-05	0.00443325849558585	0.0045662100456621
mrentabilidad__max	7.68920523840198e-05	0.00105362561639145	0.0045662100456621
Visa_Fvencimiento__tend	7.47233833722413e-05	0.000682569159990234	0.0045662100456621
Visa_mlimitecompra__max	7.07498966787359e-05	0.00229266334664286	0.0045662100456621
mvr_msaldopesos2__avg	6.45884276036502e-05	0.00240790265292205	0.0045662100456621
mtarjeta_visa_descuentos__max	5.89760294183249e-05	0.00223039039417425	0.0045662100456621
Master_fechaalta__min	5.73533457905833e-05	0.00227133411795797	0.0045662100456621
Visa_fultimo_cierre__max	5.39773930044729e-05	0.0021129445232564	0.0045662100456621
mvr_msaldodolares2	4.70720054457791e-05	0.00215702933485651	0.0045662100456621
