Feature	Gain	Cover	Frequency
mvr_msaldopesos2__max	0.000314134757134361	0.00119974211528083	0.00332446808510638
Visa_cuenta_estado	0.000310609706379267	0.00245954530744288	0.00199468085106383
tcallcenter__avg	0.000308998907488209	0.00879154065359893	0.00332446808510638
mv_Fvencimiento__avg	0.000305604715446693	0.00105512084270255	0.00398936170212766
mvr_mpagospesos__min	0.000304714083057533	0.00447729695574478	0.00332446808510638
thomebanking__tend	0.000300503524473071	0.0012687178767308	0.00332446808510638
mpasivos_margen__max	0.000299933396149261	0.00222544393929648	0.00332446808510638
mvr_Visa_mlimitecompra__tend	0.000296849680293548	0.00595136886802745	0.00465425531914894
mprestamos_personales__avg	0.000294258828716711	0.0029620133585586	0.00332446808510638
mvr_msaldopesos2__min	0.00029094839882696	0.002412734873404	0.00398936170212766
Visa_Fvencimiento__avg	0.000287625441933222	0.00121099426952955	0.00332446808510638
Master_Finiciomora__tend	0.000287400867610289	0.00230922973111652	0.00132978723404255
mv_cuenta_estado2__max	0.000284805096837939	0.000206459229579008	0.000664893617021277
cliente_edad	0.000283695753569896	0.00610798713445505	0.00465425531914894
mvr_mpagominimo__avg	0.000282968034197621	0.000481275819027713	0.00199468085106383
cliente_edad__min	0.000278394865728797	0.00113123074591558	0.00332446808510638
ccomisiones_mantenimiento__tend	0.000276025007038007	0.00547170599607507	0.00265957446808511
mcheques_emitidos_rechazados__avg	0.000274499116652372	0.0139247474767728	0.00465425531914894
mttarjeta_master_debitos_automaticos__max	0.000271546257673643	0.00659984441748295	0.00265957446808511
tcuenta_debitos_automaticos__tend	0.000268507399572449	0.0033081285031531	0.00265957446808511
mcuenta_corriente_Paquete__tend	0.000265522968436094	0.000694312197798746	0.00332446808510638
mpagomiscuentas	0.000264184350683326	0.00864014718747967	0.00332446808510638
mv_fechaalta__tend	0.000264171585720723	0.00136372027380973	0.00265957446808511
cprestamos_personales__tend	0.000263816916227935	0.00462219832322931	0.00265957446808511
cliente_edad__max	0.000263406148230802	0.0028307560486511	0.00332446808510638
tcajas__avg	0.000257535796273871	0.00348669163654039	0.00332446808510638
mcaja_ahorro_Paquete__max	0.000256991212647866	0.00164684634052825	0.00332446808510638
mcaja_ahorro_dolares	0.000253835239779805	0.00741591103801394	0.00332446808510638
mvr_mpagospesos__avg	0.000252781423596018	0.00211924366424191	0.00332446808510638
tcallcenter__tend	0.000250960288851461	0.00341316654641725	0.00265957446808511
Visa_msaldopesos	0.000249831494941907	0.00105113114894566	0.00265957446808511
Master_mpagospesos__tend	0.000248461947839185	0.00160776093588853	0.00265957446808511
Master_Finiciomora	0.000246458429792668	0.00580456697061737	0.00199468085106383
mvr_msaldopesos__avg	0.000246273814470824	0.00101204357482876	0.00332446808510638
mrentabilidad	0.000245833849909638	0.00254751116139385	0.00332446808510638
Master_mpagospesos	0.000244618015050077	0.00296834553165044	0.00265957446808511
Master_fultimo_cierre__max	0.000243114696157168	0.00469072137065448	0.00332446808510638
Visa_mpagominimo__avg	0.000237198363089402	0.0010334543172513	0.00265957446808511
ttarjeta_visa_debitos_automaticos__avg	0.000235769913722957	0.00354582064998259	0.00332446808510638
mv_Fvencimiento__tend	0.000235344661631993	0.000724007011410196	0.00265957446808511
Visa_mpagospesos__tend	0.000232045898581725	0.00127843909385292	0.00332446808510638
Visa_mpagominimo__tend	0.000230401114728488	0.00293057689053011	0.00332446808510638
mcaja_ahorro_dolares__tend	0.000230208315147414	0.00220490755444724	0.00332446808510638
mcaja_ahorro_Paquete__avg	0.000227596993699607	0.0010580003179306	0.00265957446808511
mvr_mpagospesos__tend	0.000223476896919898	0.00391080047867789	0.00265957446808511
Visa_mpagospesos__max	0.000223083655932372	0.000551687113685777	0.00265957446808511
Visa_fechaalta__tend	0.000222274647740613	0.0011498000678553	0.00265957446808511
Master_fechaalta__avg	0.000220907059963589	0.00244000652020346	0.00199468085106383
ctransferencias_emitidas__tend	0.000220426515233502	0.00463393501693491	0.00332446808510638
Visa_mconsumospesos__min	0.00021960982896361	0.000484065594076478	0.00265957446808511
Visa_mpagospesos__min	0.000218660646377686	0.00203981415697064	0.00199468085106383
Visa_mfinanciacion_limite	0.000217265868155511	0.00236697523203555	0.00332446808510638
mcomisiones__max	0.000212846460879053	0.0013328687669773	0.00332446808510638
mv_msaldototal__tend	0.0002118191459388	0.000675414151259021	0.00265957446808511
Visa_Fvencimiento__min	0.000210469933437954	0.00107021361255113	0.00265957446808511
ctarjeta_visa_descuentos__tend	0.000207165127676154	0.00605282700597614	0.00265957446808511
Master_Fvencimiento__min	0.000205669446775731	0.00129873622675544	0.00265957446808511
mvr_mpagospesos	0.000205083303357903	0.00112444793474176	0.00265957446808511
Visa_mconsumospesos__tend	0.000203286497646056	0.00116742711812149	0.00265957446808511
mvr_mpagado__avg	0.000203149516129506	0.00290578231824587	0.00265957446808511
mv_mpagospesos	0.000200308682078654	0.000776145948622027	0.00199468085106383
thomebanking	0.000197967063006929	0.000862093242696642	0.00199468085106383
Visa_mlimitecompra__max	0.000196589647059922	0.00159787324173651	0.00265957446808511
mv_mpagosdolares__max	0.000196097826125773	0.00132373051936356	0.00199468085106383
ctarjeta_master_transacciones__tend	0.000195167769823004	0.000970899328188064	0.00265957446808511
Visa_fultimo_cierre	0.000190000683956105	0.000595299550563579	0.00199468085106383
mv_mlimitecompra__avg	0.000189171350824548	0.00123314790700334	0.00199468085106383
Visa_fultimo_cierre__tend	0.000188326565874166	0.000361228377308079	0.00199468085106383
mv_tconsumos__max	0.000186286686633083	0.00100769944603318	0.00265957446808511
tseguro_vida_mercado_abierto__avg	0.000183959544228964	0.00050876562726375	0.00132978723404255
internet__avg	0.000182508580304187	0.00151783254282407	0.00265957446808511
tcajas_consultas	0.000182203832453045	0.00535138113185905	0.00265957446808511
ccheques_emitidos	0.00018048600312995	0.00402891630440662	0.00132978723404255
ttarjeta_visa__avg	0.000177733989288802	0.00230033697701119	0.00265957446808511
mvr_mpagominimo	0.000177675549766751	0.000949807983655121	0.00199468085106383
tpagomiscuentas__tend	0.000176677481297979	0.0046583139010618	0.00199468085106383
mrentabilidad_annual	0.000176569062640924	0.000912874757157735	0.00199468085106383
Master_fechaalta__min	0.000176542211167024	0.000806941206052086	0.00265957446808511
ttarjeta_master_debitos_automaticos__tend	0.000176331908052798	0.00382752266594738	0.00132978723404255
Visa_fechaalta__avg	0.000175941552912389	0.00186595482942379	0.00199468085106383
tseguro_accidentes_personales__avg	0.000175711887872095	0.00174489070500509	0.00199468085106383
Master_fultimo_cierre__tend	0.000174626049565311	0.00150892342948755	0.00265957446808511
ctarjeta_debito_transacciones__max	0.000174487013699321	0.0030515880140091	0.00265957446808511
Visa_mlimitecompra__min	0.000174411116159692	0.00104314955706491	0.00265957446808511
mvr_msaldopesos2__tend	0.000173163382867703	0.00147029307537541	0.00265957446808511
mv_fechaalta__max	0.000172470159190261	0.00355708357292954	0.00265957446808511
Visa_msaldototal__avg	0.00017066859183067	0.00151565241832679	0.00199468085106383
Visa_mconsumospesos	0.00017065716534536	0.000722298831895999	0.00199468085106383
mv_Fvencimiento__min	0.000169251230537246	0.000744208269010811	0.00265957446808511
Visa_fultimo_cierre__min	0.000168972294648168	0.000843610508321053	0.00199468085106383
mcaja_ahorro_Paquete__tend	0.000167578669966321	0.0016077606296749	0.00199468085106383
mcuentas_saldo__max	0.00016371017417848	0.000783808481860765	0.00199468085106383
Visa_mconsumosdolares__tend	0.000163376195107567	0.00236550151528691	0.00265957446808511
modelito_107	0.000163327472601675	0.00103188104321384	0.00199468085106383
mtarjeta_visa_consumo	0.000162345198037201	0.00177576348904518	0.00199468085106383
ccambio_monedas_compra__tend	0.000161280804273492	0.00535381384140124	0.00199468085106383
Master_msaldototal	0.000160036419889701	0.000604634973773146	0.00132978723404255
mcomisiones_otras__max	0.000159684860867382	0.00197878386050295	0.00265957446808511
mv_mpagospesos__tend	0.000159488489830907	0.00213181086498669	0.00199468085106383
mv_mpagominimo__avg	0.000156324216040011	0.00219204275636747	0.00199468085106383
tcuentas__max	0.000155476168102061	0.000823841889008498	0.00132978723404255
tplan_sueldo__avg	0.000154365656361388	0.00167425052252537	0.00199468085106383
mcheques_emitidos	0.000154268992141334	0.00599516792225511	0.00199468085106383
Visa_fechaalta__min	0.000152056379299311	0.000525604986950742	0.00199468085106383
Master_msaldopesos	0.000150722717154515	0.000592483048818039	0.00199468085106383
Visa_mlimitecompra__tend	0.000150402106726454	0.000658404114033477	0.00199468085106383
mprestamos_personales	0.000150337666255407	0.002418985820454	0.00199468085106383
thomebanking__max	0.000149934597736712	0.000500701087492634	0.00199468085106383
mv_cuenta_estado2__tend	0.000149288731417339	0.00032589135783643	0.000664893617021277
ctarjeta_visa_transacciones	0.000147793962505293	0.00228314976161011	0.00132978723404255
tcuentas__avg	0.000147327312322572	0.000984760588845799	0.00132978723404255
cliente_antiguedad__avg	0.000145969129500542	0.00101804600669136	0.00132978723404255
ctarjeta_visa_transacciones__tend	0.000144966921510061	0.00151153391107414	0.00199468085106383
Visa_mpagado__tend	0.000144297333830821	0.000566820961443248	0.00132978723404255
Master_mpagospesos__max	0.00014337835354344	0.00378775041485685	0.00199468085106383
mv_mpagospesos__max	0.000142225672182098	0.00252093306656693	0.00199468085106383
mvr_mpagominimo__tend	0.000142030386252886	0.00336910436226076	0.00199468085106383
ctarjeta_debito_transacciones__tend	0.000141818811177986	0.00405423089647149	0.00199468085106383
cliente_edad__avg	0.000140859414657623	0.000869621031545571	0.00199468085106383
Visa_mpagosdolares__avg	0.000140844304205608	0.000540313583406407	0.00132978723404255
Master_fechaalta__max	0.000139673308175668	0.000920241380762541	0.00199468085106383
internet	0.000139553797612701	0.00043425419891316	0.00132978723404255
mtarjeta_visa_consumo__tend	0.000138950188830922	0.000435899592384706	0.00132978723404255
mcomisiones__tend	0.000137893962397844	0.000314246991808639	0.00199468085106383
cliente_antiguedad__max	0.000135842926810377	0.00102438504082435	0.00199468085106383
modelito_108	0.000135565772975812	0.00022633096902236	0.000664893617021277
mv_fultimo_cierre__min	0.00013527398612365	0.00250152674623025	0.00199468085106383
tfondos_comunes_inversion	0.000134656460196421	0.00620437583932362	0.00199468085106383
mttarjeta_visa_debitos_automaticos	0.000134579519471769	0.000228727227636404	0.00132978723404255
mvr_mconsumototal__max	0.000134398058858339	0.00252626203741161	0.00132978723404255
mtarjeta_master_consumo__max	0.000133003729723164	0.000689491749062436	0.00132978723404255
mrentabilidad_annual__avg	0.000132770472146572	0.00104267974741154	0.00199468085106383
mvr_mpagosdolares__max	0.000132410188267763	0.000775764303625773	0.00132978723404255
mvr_mconsumosdolares__max	0.00013239576470166	0.000352224318445588	0.00132978723404255
mvr_mconsumospesos__avg	0.000130976137690856	0.00107510984526354	0.00132978723404255
mrentabilidad_annual__min	0.000130538887854199	0.00036971792303893	0.00199468085106383
mplan_sueldo	0.000129430249758151	0.00190072337832406	0.00132978723404255
Master_mfinanciacion_limite	0.000128464328699984	0.00143082049570686	0.00199468085106383
ctarjeta_master_transacciones	0.000126924532667571	0.00223578168619847	0.00132978723404255
Visa_tconsumos	0.000126085227233378	0.000376232721939579	0.00132978723404255
cprestamos_personales	0.000125555657598312	0.00394583334153301	0.00199468085106383
mv_tconsumos__tend	0.000125285616650239	0.00151249665192252	0.00132978723404255
mcajeros_ajenos__tend	0.000123917898634791	0.00146004225380046	0.00132978723404255
ccomisiones_mantenimiento	0.000123725434032373	0.00165150524542904	0.00132978723404255
Visa_mpagosdolares__max	0.000123425175693751	0.00113489264484839	0.00132978723404255
Visa_msaldototal	0.000122316997784115	0.00136115808675216	0.00132978723404255
mautoservicio__tend	0.000122073035024289	0.00165536339500693	0.00199468085106383
mvr_mconsumospesos__min	0.000121047441051857	0.000340880535057303	0.00132978723404255
Visa_mpagospesos__avg	0.00011953645741608	0.00163234020398774	0.00132978723404255
Visa_mpagominimo	0.000117625622733603	0.00172091767790779	0.00132978723404255
Visa_msaldopesos__min	0.000116455342416107	0.000455366782423464	0.00132978723404255
mvr_msaldodolares2__avg	0.000116385651284374	0.000372707593974048	0.00132978723404255
Master_mlimitecompra__avg	0.000115894885273475	0.000652424975192157	0.00132978723404255
mcomisiones_otras__tend	0.00011449705119952	0.00231971880768085	0.00199468085106383
Visa_mfinanciacion_limite__max	0.000113043751287705	0.000522460683700105	0.00132978723404255
Master_mlimitecompra	0.00011266103445919	0.000312205997793851	0.00132978723404255
Visa_cuenta_estado__tend	0.000111840915676177	0.00221643319013014	0.00132978723404255
Visa_fechaalta__max	0.000111350412377979	0.00180268093909583	0.00132978723404255
mvr_msaldopesos__min	0.000109464298721115	0.000405042873610717	0.00199468085106383
tmovimientos_ultimos90dias__avg	0.000109402331422644	0.000515879077151134	0.00132978723404255
Visa_mlimitecompra__avg	0.000109399113950649	0.000222108434504233	0.00132978723404255
mcomisiones	0.000109094663148519	0.00246029751955418	0.00132978723404255
mvr_mconsumospesos__max	0.000109014900777665	0.0020463115955999	0.00199468085106383
Master_msaldopesos__tend	0.00010795583385334	0.000718167128134995	0.00132978723404255
mextraccion_autoservicio__max	0.000107779144390027	0.00149095674265226	0.00132978723404255
ccomisiones_otras__min	0.000107638002989538	0.000852684688248923	0.00132978723404255
Visa_msaldopesos__max	0.000107608566231015	0.000192841747633366	0.00132978723404255
tcambio_monedas__avg	0.000106924151573951	0.000577307339987121	0.000664893617021277
mcomisiones__avg	0.000106629531976175	0.000182971869547084	0.00132978723404255
Master_marca_atraso__tend	0.000106392910559084	0.00201344360334928	0.000664893617021277
Visa_fechaalta	0.0001058158480573	0.000421872265208932	0.00132978723404255
mvr_msaldopesos2__avg	0.000104857001876128	0.000219282854359698	0.00132978723404255
mv_mfinanciacion_limite	0.000103679620170811	0.000147352283190066	0.000664893617021277
mv_cuenta_estado2__avg	0.000102774412337264	0.00151837051563143	0.00132978723404255
mv_marca_atraso__tend	0.000102204763524022	0.00548515313193521	0.00199468085106383
ctarjeta_visa_descuentos__avg	0.000100785361136571	0.00233776250557377	0.00132978723404255
ccallcenter_transacciones__tend	0.000100621983222013	0.00164401188055962	0.00132978723404255
Master_tconsumos	0.000100443603134594	0.000564959956088364	0.00132978723404255
ctarjeta_visa_transacciones__min	0.000100349531705241	0.00028681272589986	0.00132978723404255
mvr_mpagospesos__max	9.99400815037633e-05	0.00101518277526124	0.00132978723404255
mpagodeservicios	9.93490680791834e-05	0.00348972405044421	0.00132978723404255
ccallcenter_transacciones	9.88038167317176e-05	0.00607682453016382	0.00199468085106383
mvr_mpagado__max	9.843536903576e-05	0.00067681986222892	0.00132978723404255
mplan_sueldo__avg	9.82139760119181e-05	0.0043129718111485	0.00199468085106383
mcuentas_saldo__min	9.80134907667817e-05	0.00242733472207911	0.00132978723404255
Master_fultimo_cierre	9.72253446784494e-05	0.000975536847871287	0.00132978723404255
Master_mpagosdolares__avg	9.60395977695317e-05	0.000588466102048099	0.00132978723404255
mvr_mconsumosdolares	9.31248722979531e-05	0.000948445066503944	0.000664893617021277
Visa_mconsumosdolares__max	9.27863282544886e-05	0.000120757291309471	0.000664893617021277
Master_mpagominimo	9.2704996714246e-05	0.000251373031327889	0.000664893617021277
mpagodeservicios__avg	9.25040814667098e-05	0.00323958352563568	0.00132978723404255
ccallcenter_transacciones__max	9.23905321663519e-05	0.000335787775179629	0.00132978723404255
Master_Finiciomora__max	9.20089158565135e-05	0.00167694733482781	0.000664893617021277
tpagomiscuentas__avg	9.17698345222583e-05	0.000824266160426689	0.000664893617021277
thomebanking__min	9.05735135469012e-05	0.000275386950750064	0.000664893617021277
Visa_marca_atraso__tend	8.94927087036769e-05	0.000217534825873978	0.000664893617021277
mvr_mconsumosdolares__tend	8.90489595624104e-05	0.000254444161398386	0.00132978723404255
tcajas_consultas__max	8.82627878119302e-05	0.00604787686407582	0.00199468085106383
mvr_mpagado__tend	8.74337763237646e-05	0.000337327588047467	0.00132978723404255
ctarjeta_visa_transacciones__max	8.70949801878998e-05	0.000119297958064565	0.000664893617021277
mvr_msaldototal__tend	8.66785925345216e-05	0.000103842708110108	0.000664893617021277
Visa_mconsumospesos__max	8.55026122297839e-05	0.000758446494607033	0.000664893617021277
Visa_mconsumototal__min	8.5311021845801e-05	0.000538965756834073	0.00132978723404255
tpagodeservicios__tend	8.50152543771812e-05	0.00265714548163373	0.00132978723404255
tseguro_accidentes_personales__max	8.44148626681371e-05	0.000507617824259575	0.00132978723404255
ccomisiones_otras__avg	8.42667533123266e-05	0.00164917971399778	0.00199468085106383
Visa_mconsumototal	8.32312365454282e-05	0.000121330207360424	0.000664893617021277
mtitulos	8.29747048593763e-05	0.00412813289066156	0.00132978723404255
Visa_cuenta_estado__max	8.28193421576085e-05	9.43872569521957e-05	0.000664893617021277
ctarjeta_master_transacciones__avg	8.17424588404476e-05	0.000178799225209362	0.000664893617021277
mv_Finiciomora__max	8.1530533535181e-05	9.61301087573161e-05	0.000664893617021277
mvr_msaldodolares2	8.14131824067351e-05	8.91442931648414e-05	0.000664893617021277
Visa_fultimo_cierre__max	8.08979181569822e-05	0.00026232772149094	0.00132978723404255
Visa_mpagado__avg	8.0254260061632e-05	0.000583301577572982	0.000664893617021277
Master_mpagominimo__tend	7.97699140624208e-05	0.000166605514899087	0.000664893617021277
mvr_Master_mlimitecompra__avg	7.95482107341546e-05	0.00117442253805807	0.00132978723404255
mv_mpagominimo__max	7.91675348399636e-05	0.000955694608121108	0.00132978723404255
mv_mfinanciacion_limite__min	7.87918393876806e-05	0.000143464884828598	0.000664893617021277
mv_Finiciomora	7.86846581952849e-05	0.00404689112984343	0.00132978723404255
mtransferencias_emitidas__max	7.73163504736675e-05	0.000271753654397277	0.000664893617021277
mvr_mconsumospesos__tend	7.7192145498244e-05	0.000496529836519719	0.00132978723404255
Master_Fvencimiento__max	7.69297918112702e-05	0.000725044589385027	0.00132978723404255
mvr_msaldodolares2__tend	7.68989118896332e-05	0.000310828174534344	0.000664893617021277
mvr_msaldodolares__avg	7.67976440487158e-05	0.000298154204334641	0.000664893617021277
mcajeros_ajenos__avg	7.61197898628041e-05	0.000489203910747735	0.00132978723404255
mcomisiones_mantenimiento__max	7.52550189438759e-05	9.62219490914962e-05	0.000664893617021277
Visa_mpagado	7.52145514459846e-05	0.000423659042895284	0.000664893617021277
mvr_mpagosdolares__avg	7.49092209954909e-05	0.000422253480392599	0.00132978723404255
Master_mconsumospesos__avg	7.45977260593413e-05	0.000893020169760499	0.00132978723404255
tcallcenter__max	7.44365450298382e-05	0.00017805807873072	0.000664893617021277
Master_tconsumos__avg	7.38370101315182e-05	0.000135729925570975	0.000664893617021277
mttarjeta_visa_debitos_automaticos__max	7.3058885774138e-05	0.00117552473601682	0.00132978723404255
mcomisiones_otras	7.18324199935955e-05	0.000773258467299439	0.000664893617021277
mv_mfinanciacion_limite__max	7.03901869940522e-05	0.000407337845292895	0.000664893617021277
mv_mconsumosdolares	6.99531010134624e-05	0.00170331734654384	0.00132978723404255
mpagomiscuentas__tend	6.95966074640694e-05	0.00380777536467098	0.00132978723404255
mv_mconsumospesos__max	6.91634890042286e-05	0.000116059446798846	0.000664893617021277
mcambio_monedas_venta__max	6.72099744475395e-05	0.000364092803899272	0.000664893617021277
mcambio_monedas_compra__max	6.70635023747754e-05	7.56458310751588e-05	0.000664893617021277
mv_mpagominimo__tend	6.65615038387952e-05	0.000182733755972726	0.000664893617021277
ccheques_emitidos_rechazados__avg	6.60864176238512e-05	0.00116434117176533	0.000664893617021277
mv_mconsumototal	6.59950649116196e-05	0.000153031670437113	0.000664893617021277
ccheques_depositados__max	6.57075580406322e-05	0.000452531992857618	0.000664893617021277
Visa_mfinanciacion_limite__min	6.53760500661466e-05	0.000499309462349705	0.00132978723404255
mv_Fvencimiento__max	6.51165978772595e-05	0.000122043704418552	0.000664893617021277
mtransferencias_emitidas__avg	6.47530754455574e-05	0.000256260809574779	0.000664893617021277
mv_Finiciomora__avg	6.40686226192919e-05	0.000204434071448479	0.000664893617021277
mcuenta_debitos_automaticos__tend	6.34136466371954e-05	0.00413873111512559	0.00132978723404255
tpagodeservicios__max	6.23976612420637e-05	0.000494566252197035	0.00132978723404255
ccajeros_propio_transacciones__avg	6.10956291475105e-05	0.000434185409227526	0.000664893617021277
marketing_coss_selling__max	6.10580097267949e-05	0.000494784481557364	0.000664893617021277
Visa_tconsumos__max	6.07827938974742e-05	7.44379378217789e-05	0.000664893617021277
mcomisiones_mantenimiento__min	6.05110430011395e-05	0.000437072517526237	0.000664893617021277
mv_msaldopesos__min	6.00513396928423e-05	0.000318486211072325	0.000664893617021277
tcajas	5.98566248643102e-05	0.000121282882322317	0.000664893617021277
cprestamos_personales__max	5.87627371681294e-05	0.000137116832796998	0.000664893617021277
Visa_mconsumototal__tend	5.85262068620385e-05	0.00154725908508706	0.000664893617021277
mvr_msaldodolares__tend	5.80548712102724e-05	0.00163530492760564	0.000664893617021277
mv_msaldopesos__max	5.79360768388603e-05	0.000220891830679382	0.000664893617021277
Visa_msaldodolares__max	5.78790994048199e-05	0.000278212327123348	0.000664893617021277
mvr_msaldopesos__max	5.76690931000492e-05	0.000394827370530245	0.000664893617021277
cextraccion_autoservicio	5.72662415389257e-05	0.00135249762927572	0.000664893617021277
Master_msaldopesos__max	5.7158108512063e-05	0.000224907395590723	0.000664893617021277
mvr_Master_mlimitecompra__tend	5.67688387983243e-05	0.000255886741973983	0.000664893617021277
Visa_mconsumototal__max	5.55776279443361e-05	0.000137537093002223	0.000664893617021277
mtarjeta_master_consumo__tend	5.5411280018774e-05	0.000319491133312172	0.000664893617021277
mvr_msaldototal__avg	5.5266369050358e-05	0.000101089553984456	0.000664893617021277
mtarjeta_visa_descuentos	5.49573795469464e-05	0.000162576040094425	0.000664893617021277
