Feature	Gain	Cover	Frequency
ctarjeta_debito_transacciones__tend	0.000573072571375009	0.00362604083676659	0.00405063291139241
tcajas__tend	0.000572446910355994	0.00565472476753329	0.00455696202531646
tcajas_depositos__max	0.00057180548127009	0.00531558604700931	0.00405063291139241
mv_mpagominimo__avg	0.000568144546687435	0.00542004360278719	0.00455696202531646
mv_tconsumos__avg	0.000567742306043883	0.0019769268980895	0.00354430379746835
mprestamos_personales__avg	0.000549885140398977	0.00417951204251632	0.0020253164556962
mprestamos_personales	0.000549207241496691	0.00761569698953366	0.00455696202531646
mrentabilidad_annual__min	0.000541998157657671	0.00523385182606852	0.00455696202531646
mcaja_ahorro_dolares__max	0.000536611070977244	0.00241927866174023	0.00405063291139241
tplan_sueldo__max	0.000536443848828895	0.00230026613494179	0.0030379746835443
mrentabilidad__tend	0.00053330308866308	0.000623134829481807	0.0030379746835443
mcaja_ahorro_dolares__min	0.000532246654935003	0.00683975512735902	0.00455696202531646
mvr_mpagospesos__min	0.000529685497305272	0.000704975966207328	0.0030379746835443
Visa_mconsumosdolares	0.000504236319120453	0.00134832899811026	0.0030379746835443
mcambio_monedas_venta__tend	0.000498965057435546	0.00232703222128048	0.0030379746835443
cliente_edad__max	0.000497856604380409	0.00128468002003209	0.00253164556962025
Visa_mconsumospesos__min	0.000497727582697637	0.00197199258396605	0.00354430379746835
mcaja_ahorro_Paquete	0.000492362230721282	0.00304625705421632	0.00354430379746835
mrentabilidad__avg	0.000491620807798394	0.000930139457505109	0.0030379746835443
tplan_sueldo__avg	0.000487064054813458	0.00148980062509864	0.00151898734177215
mvr_mpagado__tend	0.000483898618334983	0.00418783702423345	0.00354430379746835
mcuenta_corriente_Paquete__min	0.000481294973483448	0.000593313147913257	0.00253164556962025
Visa_mfinanciacion_limite	0.000476830370326804	0.00451879097542267	0.00405063291139241
Master_cuenta_estado	0.000475356545638731	0.0027037135420266	0.0020253164556962
mvr_mconsumospesos__max	0.000474152480192973	0.00158669364948651	0.0030379746835443
mcuentas_saldo__min	0.00047404039382524	0.00176020437695582	0.0030379746835443
mv_mpagado__tend	0.000472606749037369	0.00421633397636269	0.0030379746835443
Visa_fechaalta__tend	0.000472319181835102	0.000598905726252329	0.00253164556962025
tcajas_consultas__tend	0.000463766232833909	0.00531561942024336	0.00405063291139241
mvr_Master_mlimitecompra__max	0.000463484220013884	0.00154460464757556	0.00354430379746835
Visa_fultimo_cierre__tend	0.000459124999711046	0.0032440361356406	0.00253164556962025
mcuenta_corriente_Paquete__tend	0.000457597080939183	0.000464494337175504	0.0020253164556962
ccomisiones_otras__avg	0.000452095905389502	0.00300515816151307	0.00253164556962025
cliente_antiguedad	0.000452035743764021	0.00155674858221311	0.0030379746835443
Visa_mpagominimo__tend	0.000445746839813671	0.00126630578163158	0.0030379746835443
Master_fultimo_cierre	0.000441868299819993	0.00129972512580211	0.0030379746835443
cliente_edad__min	0.000440201521281408	0.00243586893198721	0.0030379746835443
ccajeros_propio_transacciones__avg	0.000440159305174632	0.00284782198970422	0.00354430379746835
Master_fultimo_cierre__avg	0.000438663917572935	0.00112690143723258	0.00253164556962025
mdescubierto_preacordado__tend	0.000433394153024395	0.00168655724459648	0.0010126582278481
mrentabilidad	0.000433119520452585	0.00264510499224408	0.0030379746835443
Master_Fvencimiento__avg	0.000431706664204723	0.00269312801928093	0.0030379746835443
mcomisiones_otras__tend	0.000430350594231841	0.00418064564296325	0.00354430379746835
tpagomiscuentas__tend	0.000429881939991276	0.0040158920674365	0.00354430379746835
mv_Fvencimiento__avg	0.000426268107694944	0.00137145664703429	0.00253164556962025
tmovimientos_ultimos90dias	0.000417681797115317	0.00447393940030255	0.0030379746835443
mactivos_margen__avg	0.000416049241424624	0.00403817210944093	0.00354430379746835
Visa_mpagospesos	0.000411788661700853	0.000565697151832447	0.00253164556962025
marketing_coss_selling__avg	0.000411359840725075	0.000462739855401627	0.0020253164556962
mvr_mpagominimo__tend	0.000407326771695727	0.00232312818267959	0.0030379746835443
tplan_sueldo__tend	0.000405963128302539	0.000571465442505825	0.00253164556962025
Master_mpagospesos__max	0.000403875097258053	0.0027809013801989	0.0030379746835443
mactivos_margen__min	0.000403417989526363	0.00254037462868079	0.0030379746835443
Master_mconsumospesos__avg	0.000394172929676208	0.0029363669885497	0.0030379746835443
mvr_msaldodolares2__tend	0.000392610116377924	0.000416674966572806	0.0020253164556962
mcomisiones_otras__min	0.000389105295811102	0.00269777604356468	0.00253164556962025
mcomisiones_otras__max	0.00038910528854345	0.0018111181869087	0.0030379746835443
Master_mlimitecompra__tend	0.000388866684778456	0.00165709986261746	0.0030379746835443
Visa_tconsumos__avg	0.000388166151773798	0.00248541953464348	0.0030379746835443
tmovimientos_ultimos90dias__avg	0.000385614940821487	0.00391169990040046	0.0030379746835443
mvr_mpagospesos	0.000384730302596275	0.0013679679557563	0.00253164556962025
mv_Fvencimiento__min	0.000379109755436767	0.00188115528295197	0.00253164556962025
mcuenta_debitos_automaticos__avg	0.000378904304700186	0.00491353670429115	0.0030379746835443
mvr_Visa_mlimitecompra__min	0.000369637967165426	0.000423257835454581	0.0020253164556962
ccomisiones_otras	0.000368873973021157	0.00117075103623196	0.0020253164556962
ccomisiones_otras__max	0.00036871094472948	0.00184879425632567	0.00253164556962025
mes	0.000368448632302862	0.000608750479407439	0.0020253164556962
ctarjeta_debito_transacciones__max	0.000365398710417426	0.00306895750550518	0.00253164556962025
mcaja_ahorro_dolares__tend	0.000364816880398586	0.00159418572515327	0.00253164556962025
Visa_mfinanciacion_limite__tend	0.000364566508935302	0.000532218995225111	0.0020253164556962
internet__avg	0.000362641993852493	0.00143244561110006	0.00253164556962025
Visa_mconsumospesos__tend	0.000359451044017408	0.0032191381250549	0.0030379746835443
Visa_mpagominimo	0.000359362653882561	0.00120889250415867	0.00253164556962025
mvr_msaldopesos2	0.000355754343843342	0.00140227786804883	0.0030379746835443
mcaja_ahorro_Paquete__tend	0.000355652308006727	0.000297284322658516	0.0020253164556962
mv_fultimo_cierre__avg	0.000350245892636442	0.000504954202772517	0.00253164556962025
ctarjeta_visa_transacciones__tend	0.000347375606260086	0.00088169382510653	0.0020253164556962
Visa_mpagospesos__max	0.000346791977865959	0.00138872644299065	0.00253164556962025
cextraccion_autoservicio__max	0.000345362283837059	0.0017962006071212	0.00253164556962025
mv_Finiciomora__avg	0.00034487940585305	0.00217316756313637	0.00253164556962025
Master_fechaalta__max	0.000344365602218057	0.00371794626979141	0.0030379746835443
mpasivos_margen__avg	0.000342799905663059	0.00398201600241109	0.00253164556962025
mvr_msaldopesos2__min	0.000342091813668072	0.000845940514244385	0.00253164556962025
cliente_antiguedad__min	0.000342044168098409	0.00154594340671267	0.0030379746835443
Visa_msaldototal__max	0.000341711926005677	0.00125726434135648	0.00253164556962025
mprestamos_personales__max	0.000338908322024139	0.00177340507116664	0.00151898734177215
mv_mpagospesos__tend	0.000337975829995228	0.00313113614173569	0.00253164556962025
Visa_msaldototal__avg	0.000337841655020356	0.00083381963375642	0.0020253164556962
Visa_mlimitecompra__min	0.000337206953989872	0.00125121919212775	0.00253164556962025
mcomisiones_mantenimiento__tend	0.000334207462343528	0.00215218239670057	0.00253164556962025
mtarjeta_visa_consumo__max	0.000333985342140522	0.000991585204735508	0.00253164556962025
Master_Fvencimiento__min	0.000332459355194895	0.00204130606697404	0.00253164556962025
mvr_mpagominimo__max	0.000328195608565315	0.000444065338624424	0.00151898734177215
tcuentas__avg	0.000327941048827758	0.00531644399348009	0.0030379746835443
mv_mlimitecompra__max	0.000326434960714042	0.00188918704898791	0.0020253164556962
Visa_mpagospesos__avg	0.00032620640421499	0.00091868656200727	0.0020253164556962
mtransferencias_emitidas	0.000323240259295791	0.00356073097251386	0.00253164556962025
mvr_mconsumospesos__avg	0.000322054832218253	0.000645721985969283	0.0020253164556962
Visa_mconsumosdolares__min	0.000321917959996435	0.0018396781746653	0.00253164556962025
mvr_mconsumospesos	0.00031980235863909	0.00181122069780404	0.0020253164556962
mttarjeta_visa_debitos_automaticos__avg	0.000319570976813886	0.00338847485678585	0.00253164556962025
Visa_mpagado__tend	0.000316670226545786	0.00274018449123848	0.0020253164556962
mttarjeta_visa_debitos_automaticos__tend	0.00031513300939215	0.0016053861736426	0.00253164556962025
mvr_msaldopesos2__tend	0.000313906453195828	0.00171931923236339	0.00253164556962025
Visa_msaldopesos__min	0.000312073243419052	0.00222417306915108	0.00253164556962025
mv_msaldopesos__tend	0.000311806840462817	0.00150687357548493	0.0020253164556962
Visa_Fvencimiento	0.000308194411876656	0.00112812701731889	0.00253164556962025
mvr_mpagado__avg	0.000307683052068735	0.00201089846507396	0.0020253164556962
mvr_msaldopesos__avg	0.000304836812563155	0.00109407259748034	0.0020253164556962
mttarjeta_visa_debitos_automaticos__min	0.000302228084462835	0.00110161730795962	0.0020253164556962
tseguro_accidentes_personales__avg	0.000301714640523965	0.00250958801981809	0.0020253164556962
mvr_mconsumosdolares__tend	0.000301607938222623	0.000481725661187164	0.0020253164556962
tplazo_fijo	0.000300248209355472	0.00561013278070934	0.00253164556962025
Master_mconsumospesos__tend	0.000297875051775941	0.000271220095659862	0.00151898734177215
mcomisiones__min	0.000297685268412399	0.00130070852361391	0.0020253164556962
mvr_Visa_mlimitecompra__tend	0.000295059328615597	0.00301624222359175	0.00253164556962025
mcomisiones_otras__avg	0.000294563814396187	0.00270859220399967	0.00151898734177215
Master_mpagominimo	0.000294396777414978	0.0011398998326339	0.00151898734177215
mvr_msaldopesos__min	0.000293428962805459	0.00115326244280164	0.0020253164556962
mv_Fvencimiento	0.000293406296577958	0.000794736631295373	0.0020253164556962
mrentabilidad_annual__max	0.000292998589501289	0.00213072286438261	0.00253164556962025
mvr_mconsumospesos__tend	0.000292789681468794	0.00204566520874158	0.0020253164556962
mcomisiones__max	0.000292719326487029	0.000954922132531683	0.0020253164556962
mvr_msaldopesos	0.000292185566300219	0.00145737584423627	0.0020253164556962
Visa_fechaalta__max	0.000291860478421183	0.00280824050112359	0.00253164556962025
Visa_mconsumosdolares__tend	0.000291439863888757	0.00149133055689044	0.0020253164556962
Visa_fultimo_cierre__avg	0.000291001815838462	0.000369444171970113	0.0010126582278481
mvr_Visa_mlimitecompra__max	0.000289515132145647	0.000837196946371276	0.00151898734177215
Visa_tconsumos__max	0.000288141599584287	0.00122157178067314	0.00151898734177215
Visa_mconsumosdolares__avg	0.000287831679822177	0.000398517484888517	0.00151898734177215
tseguro_vida_mercado_abierto	0.000287695008777399	0.000271768479147633	0.00151898734177215
tcajas_depositos__tend	0.000285671016492887	0.00338182825140583	0.0020253164556962
mplan_sueldo__avg	0.000283164241546471	0.00236262216586962	0.0020253164556962
mpasivos_margen__max	0.000283029951447774	0.00259701335854318	0.0020253164556962
mvr_Master_mlimitecompra__tend	0.000282919909712879	0.00053942059074478	0.0020253164556962
mttarjeta_visa_debitos_automaticos__max	0.000282558391410241	0.00285440053442637	0.0020253164556962
mcuenta_debitos_automaticos	0.00028134845001496	0.00385995066121652	0.0020253164556962
mv_cuenta_estado2	0.000279658445113007	0.00044682492064762	0.00151898734177215
cprestamos_personales__avg	0.000278414189339547	0.00162191040989015	0.0020253164556962
mautoservicio__max	0.000278265590286816	0.001046260703137	0.0020253164556962
Visa_fultimo_cierre	0.000276945280112287	0.000515363684806996	0.0020253164556962
tmovimientos_ultimos90dias__max	0.000275362024698752	0.00169734875243234	0.0020253164556962
mrentabilidad__max	0.000275189835373398	0.00301999558914171	0.0020253164556962
mv_mpagosdolares__tend	0.000274990421527973	0.00335805802485733	0.00253164556962025
ctarjeta_visa_transacciones__avg	0.000274808877364881	0.00251805915085343	0.0020253164556962
mcajeros_ajenos__max	0.000271156785829784	0.00385100141457155	0.00253164556962025
ctransferencias_emitidas__max	0.000270364380642216	0.000203882726083323	0.00151898734177215
mcaja_ahorro_Paquete__min	0.00027010338481927	0.00117339136673343	0.00151898734177215
thomebanking	0.000268209300660449	0.000515079870073964	0.000506329113924051
Visa_fechaalta__min	0.000267830035593598	0.00073047701615755	0.00151898734177215
tcajas_extracciones__avg	0.000267573170325019	0.00457219141752895	0.00253164556962025
mvr_mpagosdolares__tend	0.000266527479872249	0.00182302771784705	0.0020253164556962
mcomisiones__avg	0.000265415872129386	0.00243756128139757	0.00253164556962025
tcaja_ahorro__avg	0.000264673545173753	0.00107352774442549	0.00151898734177215
tcuenta_debitos_automaticos__tend	0.000260838376106264	0.00201989784172532	0.0020253164556962
mcomisiones__tend	0.000259481055465221	0.00110457699635355	0.0020253164556962
mcomisiones_mantenimiento	0.000258668446730987	0.00374222135033315	0.00253164556962025
mpagomiscuentas__avg	0.000255983641057374	0.000473570475562601	0.00151898734177215
mautoservicio__min	0.000255503922395537	0.00222026044467713	0.0020253164556962
Master_fechaalta__avg	0.000253090120523357	0.000227680375285544	0.00151898734177215
ccomisiones_mantenimiento__avg	0.000252743677332763	0.00135060749958072	0.0020253164556962
mcaja_ahorro_Paquete__avg	0.000252346881740685	0.00211042871457313	0.0020253164556962
Visa_Fvencimiento__tend	0.000251736451298274	0.000568135397515177	0.00151898734177215
mv_mconsumospesos__tend	0.000250284964845396	0.00289524014901771	0.0020253164556962
Master_mpagospesos	0.000249801544420675	0.00105086994324513	0.0020253164556962
mprestamos_hipotecarios	0.000248977186841915	0.0103993090185967	0.00405063291139241
Visa_mconsumospesos	0.000248552166216304	0.00189043813549872	0.00151898734177215
Master_Fvencimiento	0.000248266027581685	0.000657366329285265	0.00151898734177215
tcallcenter__avg	0.000246513131576848	0.00420011589789351	0.00253164556962025
mv_msaldototal__tend	0.000244635905211442	0.000581474643803887	0.00151898734177215
Visa_Fvencimiento__avg	0.000243562563553683	0.000176096356521504	0.00151898734177215
mvr_mpagospesos__tend	0.000243449950439153	0.00246891546128253	0.0020253164556962
mvr_msaldototal__max	0.000242923653393925	0.000260504234579205	0.00151898734177215
Master_fultimo_cierre__min	0.000240029896713873	0.000338068139103655	0.00151898734177215
mv_mconsumosdolares	0.000239197931167127	0.00380897426795043	0.00253164556962025
mcaja_ahorro_dolares	0.000238578405205238	0.0024897535728622	0.00151898734177215
mv_mfinanciacion_limite	0.00023740894916221	0.00218640205560645	0.0020253164556962
internet__tend	0.000237172818821539	0.000528782741460622	0.00151898734177215
Visa_cuenta_estado__tend	0.000237116200545188	0.00126771542628646	0.00151898734177215
ctarjeta_master_transacciones	0.000236048700394601	0.000925612610659878	0.00151898734177215
cliente_edad__tend	0.000234216271521794	0.000267611898163395	0.00151898734177215
mpasivos_margen	0.000230884477429606	0.00249568769022471	0.0020253164556962
ccheques_emitidos__tend	0.000230047853528412	0.00256831067579309	0.0010126582278481
mvr_msaldopesos2__max	0.000229471056095448	0.000583006152668892	0.00151898734177215
modelito_107	0.000229187930797985	0.00133568984679531	0.00151898734177215
ctransferencias_emitidas__tend	0.000222346201291702	0.00134202565823382	0.00151898734177215
mv_msaldopesos	0.000220125753517551	0.0023316293124444	0.0020253164556962
mcambio_monedas_compra__avg	0.000218852463473277	0.00139086549776086	0.00151898734177215
Master_mconsumospesos__max	0.000218602606854692	0.000232167210180348	0.00151898734177215
ccomisiones_otras__tend	0.000217618679860094	0.000211515637366297	0.00151898734177215
Master_mfinanciacion_limite__tend	0.000217494168440188	0.000891742676549184	0.00151898734177215
mv_mpagospesos	0.000217195051779855	0.00180298697370648	0.00151898734177215
mvr_mpagospesos__max	0.00021577974190939	0.00155855406951346	0.00151898734177215
mv_mconsumosdolares__max	0.000215147134910715	0.00148320266111344	0.00151898734177215
mcajeros_ajenos__avg	0.000214130732885931	0.000371849109457427	0.00151898734177215
mpagodeservicios__max	0.00021352040798247	0.00316023829337629	0.0020253164556962
mv_Finiciomora__tend	0.00021183593028806	0.00247693644036516	0.00151898734177215
Visa_mpagominimo__min	0.00021016016408617	0.00138236632120179	0.00151898734177215
ccheques_depositados__tend	0.00020968370986414	0.00324694295672027	0.00151898734177215
cliente_antiguedad__tend	0.000209448326722385	0.00892344383986122	0.00354430379746835
ccallcenter_transacciones__max	0.000209367303459059	0.00283364586991741	0.0020253164556962
mtitulos	0.00020808440283995	0.00614825900937235	0.00253164556962025
ccomisiones_otras__min	0.000207655069231367	0.00149940795266853	0.00151898734177215
mcomisiones_mantenimiento__max	0.000207080607558645	0.000681540434161826	0.0010126582278481
mcajeros_propio__avg	0.000206514185383928	0.00016479358474828	0.0010126582278481
tcajas__avg	0.000206421461516435	0.00244404293333447	0.00151898734177215
Master_cuenta_estado__tend	0.00020483326452067	0.000159449848094202	0.0010126582278481
mcheques_depositados_rechazados__avg	0.000204682158443891	0.00391830151905667	0.00151898734177215
mcaja_ahorro_dolares__avg	0.00020437022448882	0.00118972338129405	0.0010126582278481
mplan_sueldo__tend	0.000204066600514812	0.00186497810764445	0.0020253164556962
Visa_mpagominimo__avg	0.000203521948961115	0.000543954873598191	0.00151898734177215
marketing_coss_selling__min	0.000202073310374644	0.000475443976242748	0.00151898734177215
mvr_mconsumospesos__min	0.000201474398950422	0.000922068247447022	0.00151898734177215
ccambio_monedas_venta__tend	0.000200414108100229	0.00238780266676524	0.00151898734177215
Visa_mconsumospesos__avg	0.000199679703728195	0.000189638492425216	0.0010126582278481
Master_msaldototal	0.000199432060689032	0.00247297764255341	0.0020253164556962
mautoservicio	0.000199204585490243	0.00381450765726535	0.0020253164556962
mvr_mpagado__max	0.000198849102182853	0.000473305660525197	0.0010126582278481
Visa_mlimitecompra__max	0.000198843855675213	0.00201428502909359	0.00151898734177215
Master_mpagospesos__tend	0.000198590375763324	0.00398785205515588	0.0020253164556962
mcheques_emitidos_rechazados__avg	0.000192084002380778	0.00362633342443835	0.00151898734177215
Visa_Finiciomora__tend	0.000191660578110788	8.15812007228116e-05	0.000506329113924051
Visa_mconsumosdolares__max	0.00018864972270016	0.000162184002285032	0.0010126582278481
Visa_mpagominimo__max	0.000187575200838869	0.00102872461444725	0.00151898734177215
mv_mpagominimo__tend	0.000187021707290897	0.00185545518180328	0.00151898734177215
mv_fechaalta__tend	0.000185911151883017	0.000999493974206844	0.00151898734177215
mrentabilidad_annual__avg	0.000184212980351809	0.000456690085018672	0.0010126582278481
mvr_msaldodolares__min	0.00018259948750236	0.00318260636335447	0.00151898734177215
mautoservicio__avg	0.00018234617306122	0.000151028201227054	0.0010126582278481
mv_Fvencimiento__max	0.000180984427789214	0.000505946040370592	0.0010126582278481
mv_fechaalta__max	0.000180078439097545	0.000509540412836287	0.0010126582278481
mv_mpagospesos__avg	0.000179952621817454	0.000657979105115428	0.00151898734177215
Master_mpagominimo__avg	0.000179359766980779	0.000999240436550448	0.0010126582278481
Master_fechaalta__min	0.000179148932809776	0.00320355841875743	0.00151898734177215
mcuentas_saldo__avg	0.000178587014156916	0.000598523352289575	0.0010126582278481
mv_msaldopesos__min	0.000178585020292315	0.00041876709323868	0.0010126582278481
mv_mfinanciacion_limite__tend	0.000172801675510093	0.000186279584379732	0.0010126582278481
mv_fultimo_cierre__max	0.000171618493083824	0.000214437908987802	0.0010126582278481
mv_mconsumototal__avg	0.000170739723540482	0.0015327025600134	0.00151898734177215
mextraccion_autoservicio__max	0.000169476500985182	0.000182254185640883	0.0010126582278481
Visa_mpagado__max	0.000168420958861112	0.00117233906367113	0.0010126582278481
mvr_mconsumosdolares__max	0.000168277869426098	0.000255414967953569	0.0010126582278481
Master_mlimitecompra	0.000167744410478208	0.000306144552333139	0.0010126582278481
mv_mconsumosdolares__tend	0.000167385062149079	0.00121728775057022	0.00151898734177215
Master_mfinanciacion_limite__min	0.000165387176430127	0.000262619884309577	0.0010126582278481
tseguro_vida_mercado_abierto__avg	0.000164888184059801	0.00216223651445342	0.00151898734177215
tpagomiscuentas__avg	0.000164266440516014	0.00248409045557487	0.00151898734177215
mv_msaldodolares__min	0.000163989676204867	0.00158369573415706	0.0010126582278481
mvr_msaldopesos__max	0.000162494831043883	0.000329466206503611	0.0010126582278481
ccajeros_ajenos_transacciones__tend	0.00016212394357886	0.000839214330682824	0.0010126582278481
Visa_msaldopesos__avg	0.000162050816777717	0.000406677850863131	0.0010126582278481
mvr_msaldodolares2__max	0.000161709622096001	0.00014037474767337	0.0010126582278481
mplan_sueldo__max	0.0001616325777143	0.000696040090004901	0.0010126582278481
Visa_marca_atraso__tend	0.000161111157685057	0.000109673679170322	0.0010126582278481
mcuenta_debitos_automaticos__max	0.000159767040998919	0.00157664620328772	0.0010126582278481
mv_msaldodolares__max	0.000159747815109476	0.000314413926244402	0.0010126582278481
Visa_msaldototal__min	0.000159222633174894	0.00111817558624761	0.0010126582278481
ccallcenter_transacciones	0.000158847170248791	0.00345986157250872	0.00151898734177215
ttarjeta_visa_debitos_automaticos__avg	0.000155323709628496	0.000151499152353442	0.0010126582278481
Visa_mconsumototal__tend	0.000155292590384107	0.00165483130046042	0.0010126582278481
tcaja_seguridad	0.000154936571903657	0.00519054609401028	0.0020253164556962
mcajeros_propio__tend	0.000153999396557492	8.11747565523543e-05	0.000506329113924051
Visa_fechaalta__avg	0.000153293732906317	0.000124107225741993	0.0010126582278481
mvr_mpagosdolares__max	0.00015263196555886	0.000277196789450743	0.0010126582278481
Visa_cuenta_estado	0.000151859674388908	0.000432909446375911	0.000506329113924051
tcajas_extracciones__max	0.000151073998310043	0.000337734917975905	0.0010126582278481
mtarjeta_visa_descuentos	0.000150339887698621	0.00482423418635981	0.0020253164556962
mv_mfinanciacion_limite__max	0.000148613610786821	0.00207402700967681	0.00151898734177215
mttarjeta_master_debitos_automaticos__max	0.000148391691550199	0.0032879742444909	0.00151898734177215
cextraccion_autoservicio__avg	0.000148212458079216	0.002410522719016	0.00151898734177215
mv_tconsumos__tend	0.000148186168137096	0.00159580425048206	0.00151898734177215
ctarjeta_master_transacciones__tend	0.000147127682824514	0.00064313647667004	0.0010126582278481
tcajas	0.000146867525309457	0.000627476335773205	0.0010126582278481
mcomisiones	0.000146751896119236	0.00251898016478866	0.00151898734177215
mvr_mconsumosdolares__avg	0.000146701583742503	0.00046395741549648	0.0010126582278481
Visa_fultimo_cierre__min	0.000144902955983101	0.0010625398956375	0.0010126582278481
mvr_msaldopesos2__avg	0.000144033460385368	0.000421338450267304	0.0010126582278481
ttarjeta_master_debitos_automaticos__max	0.000143888115766257	0.00383858974907358	0.00151898734177215
Visa_mlimitecompra__tend	0.000142851880107775	0.00133791684789988	0.0010126582278481
Master_msaldopesos__min	0.000142645407476088	0.00100516743331942	0.0010126582278481
Visa_mpagosdolares__tend	0.000142331600151984	0.000149986031229632	0.0010126582278481
Visa_tconsumos	0.000141922190443446	0.000807109984716339	0.0010126582278481
mcambio_monedas_venta__avg	0.000141493203470278	0.00302328181628472	0.00151898734177215
Visa_Finiciomora__min	0.000141176603577122	0.00102288893760758	0.0010126582278481
ttarjeta_debito__min	0.000140943818252404	0.00102479475314307	0.0010126582278481
mextraccion_autoservicio	0.000140482112519378	0.00197779686556485	0.00151898734177215
Master_marca_atraso	0.000138229041939446	0.000146599356462395	0.000506329113924051
mv_msaldopesos__avg	0.000137582959238868	0.00198871205414448	0.0010126582278481
ctarjeta_visa_transacciones__min	0.00013731044144854	0.000418285516482085	0.0010126582278481
ccajeros_propio_transacciones__tend	0.000135621202388611	0.000763871833485479	0.0010126582278481
mv_mpagominimo__max	0.000133731487668728	0.000865084774612473	0.0010126582278481
mttarjeta_visa_debitos_automaticos	0.000132289096945986	0.000126863737077448	0.0010126582278481
mcajeros_ajenos__tend	0.00013178040110127	0.00296980472614662	0.00151898734177215
Master_msaldopesos__avg	0.000131377417682591	0.00107693560655155	0.0010126582278481
tcajas_otras__tend	0.000130027550387599	0.00130880868177735	0.0010126582278481
mcomisiones_mantenimiento__min	0.000129851885649864	9.84745382759347e-05	0.000506329113924051
mtransferencias_emitidas__tend	0.000129124871426905	0.00240232621702977	0.00151898734177215
mvr_msaldototal__avg	0.000128973510034341	0.000353702627716611	0.0010126582278481
