Feature	Gain	Cover	Frequency
mv_fechaalta	0.000162840591720938	0.00269690446321053	0.00598802395209581
Master_fultimo_cierre	0.000162371233305672	0.00148348153112932	0.00399201596806387
mrentabilidad_annual__tend	0.000161923597559805	0.00484296153162307	0.00399201596806387
mcaja_ahorro_Paquete__avg	0.00016126527691293	0.00153636663098534	0.00399201596806387
mv_fultimo_cierre__avg	0.000159933733728713	0.00231770388624221	0.00399201596806387
mcuentas_saldo__avg	0.000158562296564662	0.00109210800548411	0.00399201596806387
mautoservicio__max	0.000158330934453284	0.0012476342067972	0.00399201596806387
Master_Fvencimiento__max	0.00015717895369485	0.00206360568325925	0.00598802395209581
Visa_mpagospesos__min	0.000155962243845381	0.00177372549974005	0.00598802395209581
Visa_mconsumospesos__tend	0.000154349780077184	0.000965648862493113	0.00598802395209581
mrentabilidad__avg	0.000154295400276729	0.00110065242355895	0.00399201596806387
mvr_mconsumospesos__tend	0.000153015347251361	0.000660792871576219	0.00199600798403194
mv_mpagominimo__tend	0.000145350223808292	0.00196911483045744	0.00399201596806387
Visa_fultimo_cierre__avg	0.00014480914370191	0.00214715410802448	0.00399201596806387
Visa_tconsumos__tend	0.000143952506401389	0.000979430228631	0.00598802395209581
mvr_msaldodolares__tend	0.000142272538059422	0.0013259900741919	0.00399201596806387
mtarjeta_visa_consumo__tend	0.000142259397743716	0.00203710847047139	0.00399201596806387
mrentabilidad_annual__min	0.000141212774589619	0.00156634358688893	0.00399201596806387
Visa_tconsumos__max	0.000140893574647246	0.00209420913957708	0.00598802395209581
mcuenta_corriente_Paquete__min	0.000140346428655935	0.00117211787754696	0.00598802395209581
Visa_mlimitecompra	0.000137034041823514	0.0015791453790057	0.00399201596806387
mvr_msaldototal	0.000134230355087278	0.000948877811698144	0.00399201596806387
Visa_tconsumos__avg	0.000132534789721341	0.0015810799502804	0.00399201596806387
mvr_msaldototal__max	0.000132063178513999	0.000737809137271366	0.00399201596806387
mvr_mpagospesos__tend	0.000131606137600182	0.00165777597687294	0.00199600798403194
Visa_fultimo_cierre__max	0.000129048743541506	0.00218006581249136	0.00399201596806387
Master_mfinanciacion_limite__max	0.000127225472320537	0.00112720323841609	0.00199600798403194
Visa_Fvencimiento__min	0.000125696028552519	0.00129118867489206	0.00399201596806387
mvr_mconsumospesos__avg	0.000125620282392011	0.000789674876316278	0.00399201596806387
internet__tend	0.000124864029829646	0.00258998183597456	0.00399201596806387
Master_Finiciomora	0.000124218188791374	0.00454476872884255	0.00199600798403194
mv_msaldototal__tend	0.000124084043179162	0.00134754880502486	0.00399201596806387
modelito_108	0.000122595731653385	0.000971135935687692	0.00399201596806387
Master_fechaalta__max	0.000122188308817244	0.00167875319802734	0.00199600798403194
Master_fultimo_cierre__avg	0.000121283165030955	0.00146467050505056	0.00399201596806387
mvr_msaldopesos2__avg	0.000116877449611108	0.000614305263962365	0.00399201596806387
Master_tconsumos__tend	0.000116795911733474	0.00403145274218307	0.00598802395209581
mcuentas_saldo__max	0.000113939883581553	0.000915707395767928	0.00399201596806387
mprestamos_personales__avg	0.000113757501221794	0.00266824675397115	0.00199600798403194
mvr_mpagado	0.000113734496926712	0.000713934989916667	0.00199600798403194
marketing_coss_selling__avg	0.000113626649819663	0.00132072901010874	0.00199600798403194
Master_fechaalta	0.000112996639485232	0.00395037963293931	0.00399201596806387
mactivos_margen__tend	0.000112028915188241	0.00287973024930274	0.00199600798403194
mv_mlimitecompra__max	0.000108644017422016	0.00274240271395684	0.00399201596806387
mvr_mconsumospesos	0.000108549628628023	0.000783700139478136	0.00199600798403194
Master_mfinanciacion_limite__tend	0.000106757221023732	0.00124857168314785	0.00399201596806387
mcomisiones	0.000106508401153157	0.000246489512918738	0.00199600798403194
mtarjeta_master_consumo	0.000105960039902179	0.00429349028222423	0.00199600798403194
tcuentas__min	0.000105399694689494	0.00269706896968448	0.00199600798403194
mcomisiones_otras	0.000105350058271794	0.00125112005749504	0.00399201596806387
Visa_Fvencimiento__max	0.000105239950290625	0.000801415858212391	0.00399201596806387
ccomisiones_mantenimiento__tend	0.000104787708323617	0.00254082212547226	0.00199600798403194
tpagomiscuentas__tend	0.000104041964905338	0.00382715556546787	0.00199600798403194
Master_Fvencimiento__avg	0.000103599779798795	0.00120456633798365	0.00399201596806387
mttarjeta_visa_debitos_automaticos__min	0.000103109874418407	0.000728608788094246	0.00199600798403194
cliente_antiguedad__max	0.000103095066637126	0.000642538996281303	0.00399201596806387
tcajas__tend	0.000100882722627963	0.0010437249008343	0.00199600798403194
tmovimientos_ultimos90dias__tend	0.000100052009649507	0.0016856391664715	0.00399201596806387
Master_fechaalta__tend	9.79663376154311e-05	0.0011856219255262	0.00399201596806387
Visa_mconsumosdolares__min	9.563026357294e-05	0.00154491145801816	0.00199600798403194
Master_msaldopesos	9.45593468823063e-05	0.00315694418616771	0.00199600798403194
cliente_edad__min	9.32450500030358e-05	0.00134702315650662	0.00399201596806387
mv_mpagospesos	9.21787761358782e-05	0.000562228665109832	0.00199600798403194
Visa_msaldototal	9.21390295756372e-05	0.000391783444411747	0.00199600798403194
tcaja_ahorro__avg	9.17553081108806e-05	0.00184893079412107	0.00199600798403194
Visa_mpagominimo	9.13871424827548e-05	0.000987721933888205	0.00399201596806387
mv_mlimitecompra__tend	9.05769585179572e-05	0.00282587592795587	0.00399201596806387
mprestamos_personales__tend	9.00216232400576e-05	0.0013078528822887	0.00399201596806387
mv_Finiciomora__tend	8.98350097747982e-05	0.000956040501829481	0.00199600798403194
Visa_mconsumospesos__avg	8.93809850953741e-05	0.00148207410669491	0.00399201596806387
internet	8.90313398598169e-05	0.000301869849371772	0.00199600798403194
modelito_104	8.75992607099645e-05	0.00162665114913019	0.00199600798403194
mttarjeta_visa_debitos_automaticos__tend	8.75808810537595e-05	0.0034476587546948	0.00199600798403194
mvr_msaldopesos__min	8.5673144390112e-05	0.000513988047493213	0.00399201596806387
mcuentas_saldo__min	8.55232602404451e-05	0.00106042521082739	0.00199600798403194
mcomisiones_mantenimiento__max	8.51179643807132e-05	0.000576245360672305	0.00199600798403194
mv_tconsumos__avg	8.44180515922047e-05	0.00178652646679748	0.00199600798403194
mvr_msaldopesos__max	8.1905880766601e-05	0.000627437076242329	0.00399201596806387
mttarjeta_visa_debitos_automaticos__max	7.9535337505517e-05	0.00105926306117568	0.00199600798403194
mcaja_ahorro_Paquete__tend	7.88806771697789e-05	0.00142059908013399	0.00199600798403194
ttarjeta_visa_debitos_automaticos__avg	7.84702305611854e-05	0.000656639838966956	0.00199600798403194
Visa_mpagominimo__avg	7.6772571712696e-05	0.00134010405175077	0.00199600798403194
Visa_cuenta_estado__max	7.45597755753371e-05	0.000477879750631572	0.00199600798403194
mvr_Master_mlimitecompra__avg	7.37013819067555e-05	0.000901464498223017	0.00199600798403194
mplan_sueldo__avg	7.34751478523459e-05	0.000622103119416821	0.00199600798403194
mv_mpagosdolares__max	7.1270051960196e-05	0.000899453735754459	0.00199600798403194
mcaja_ahorro_dolares__tend	7.03514868517445e-05	0.00107835623254596	0.00199600798403194
thomebanking__avg	6.94868455299533e-05	0.00173414664078011	0.00399201596806387
mprestamos_personales	6.89857304321384e-05	0.000285782222727778	0.00199600798403194
Master_mpagospesos__tend	6.87904307900041e-05	0.000884856946686703	0.00199600798403194
tcuentas__max	6.86326613629459e-05	0.00064112631075423	0.00199600798403194
mv_cuenta_estado2__avg	6.76875270785657e-05	0.00114564764527093	0.00199600798403194
mcajeros_propio__avg	6.71803200623137e-05	0.000550959511789873	0.00199600798403194
Master_tconsumos__min	6.62512977213664e-05	0.000245100020131085	0.00199600798403194
Visa_mlimitecompra__tend	6.57831031981594e-05	0.00114175277587128	0.00199600798403194
mv_mconsumototal__tend	6.46146104351109e-05	0.00306924255735232	0.00199600798403194
ctarjeta_debito_transacciones__tend	6.39019800062591e-05	0.000893422212689468	0.00199600798403194
tcallcenter__max	6.384647019616e-05	0.000337921385008362	0.00199600798403194
mvr_mconsumospesos__max	6.37441809709432e-05	0.00134730290341136	0.00199600798403194
mvr_Master_mlimitecompra	6.36293075368224e-05	0.000557511779448993	0.00199600798403194
mautoservicio__avg	6.2739860945223e-05	0.00038196299885239	0.00199600798403194
chomebanking_transacciones__avg	6.16546996518986e-05	0.00236139723932549	0.00199600798403194
mtransferencias_emitidas__max	6.11649162792912e-05	0.000508183269306847	0.00199600798403194
Visa_mpagosdolares__avg	6.0675685127888e-05	0.00037237453069083	0.00199600798403194
mv_msaldototal	5.99063109006877e-05	0.000356974962459672	0.00199600798403194
mv_mpagado__avg	5.8666596678425e-05	0.000442015748124978	0.00199600798403194
ctarjeta_visa_transacciones__max	5.85232864944974e-05	0.00034614352097652	0.00199600798403194
mv_tconsumos__max	5.75577936965041e-05	0.000781845954341844	0.00199600798403194
mvr_msaldodolares2	5.71099317311148e-05	0.000310238370867786	0.00199600798403194
mv_tconsumos__tend	5.6776772777513e-05	0.000375210690020855	0.00199600798403194
mvr_msaldodolares2__tend	5.57776257262756e-05	0.000372668501832852	0.00199600798403194
mv_fechaalta__min	5.54525412786932e-05	0.000532014090331287	0.00199600798403194
tmovimientos_ultimos90dias__avg	5.47341894620406e-05	0.00173972429191751	0.00199600798403194
mv_mpagominimo__max	5.20907068686414e-05	0.00024116517642797	0.00199600798403194
mvr_mconsumospesos__min	5.13270503767797e-05	0.000473903078920241	0.00199600798403194
Master_mlimitecompra	5.13151999242238e-05	0.00156759985759542	0.00199600798403194
thomebanking__tend	5.05933795895575e-05	0.000513735961506374	0.00199600798403194
mvr_mconsumosdolares__tend	5.03464387165198e-05	0.000413413024982986	0.00199600798403194
modelito_107	5.00300846639188e-05	0.000428110067689425	0.00199600798403194
Visa_mfinanciacion_limite__tend	4.90470199478567e-05	0.000431282706575763	0.00199600798403194
Visa_mconsumosdolares__tend	4.9005398664237e-05	0.000328611247578272	0.00199600798403194
mpasivos_margen__max	4.88767404491065e-05	0.000334961675721357	0.00199600798403194
cliente_antiguedad	4.8545727045072e-05	0.000659161481034452	0.00199600798403194
tseguro_accidentes_personales__avg	4.75288264629099e-05	0.000764246999362229	0.00199600798403194
Visa_mlimitecompra__min	4.71150115847341e-05	0.000851222140215267	0.00199600798403194
ccomisiones_otras__max	4.67566212666347e-05	0.000737352811595875	0.00199600798403194
Master_msaldototal__max	4.67293110294335e-05	0.00025347984958321	0.00199600798403194
Master_msaldototal__avg	4.65594761985316e-05	0.000300074877422587	0.00199600798403194
mv_mconsumospesos__tend	4.59122643212447e-05	0.000435993570374947	0.00199600798403194
Master_tconsumos__avg	4.5717450068027e-05	0.000311196718362318	0.00199600798403194
Visa_mconsumospesos__min	4.47560815992972e-05	0.00055030230023836	0.00199600798403194
Visa_cuenta_estado__avg	4.47099914115731e-05	0.00106435539526685	0.00199600798403194
Visa_tconsumos	4.38573635820349e-05	0.000326648743937568	0.00199600798403194
mextraccion_autoservicio__tend	4.30454973863892e-05	0.000678985871064455	0.00199600798403194
mv_Fvencimiento__avg	4.26827677877386e-05	0.000268073915240816	0.00199600798403194
ctarjeta_visa_transacciones__tend	4.20030838115782e-05	0.000239324942295016	0.00199600798403194
cextraccion_autoservicio__tend	4.14702933179273e-05	0.00142422472124252	0.00199600798403194
mrentabilidad	4.09254226551599e-05	0.000716674849463794	0.00199600798403194
Visa_Fvencimiento__avg	4.0516450941899e-05	0.000600549128210442	0.00199600798403194
mvr_msaldopesos2	3.85142659568955e-05	0.000300299143551514	0.00199600798403194
mv_msaldototal__max	3.84821014419688e-05	0.000329013753311674	0.00199600798403194
mv_mfinanciacion_limite__tend	3.73815025896204e-05	0.000262617578185311	0.00199600798403194
mv_mlimitecompra__min	3.60533654429992e-05	0.000320568060194149	0.00199600798403194
mvr_Visa_mlimitecompra__avg	3.52525937179401e-05	0.000281585863788256	0.00199600798403194
mcaja_ahorro_dolares__avg	3.51886277583747e-05	0.000496636604957227	0.00199600798403194
mv_fechaalta__tend	3.49505507117576e-05	0.000303564814128571	0.00199600798403194
Master_Fvencimiento__min	3.45835189011618e-05	0.000330917806320113	0.00199600798403194
mvr_msaldopesos__tend	3.44715209650702e-05	0.000362025084586444	0.00199600798403194
mv_fechaalta__max	3.42616954029417e-05	0.000416127922020556	0.00199600798403194
tseguro_vida_mercado_abierto__min	3.35206356069195e-05	0.00113356791758409	0.00199600798403194
mcomisiones_otras__max	3.33253359647853e-05	0.000681737120716457	0.00199600798403194
thomebanking	3.2688670222479e-05	0.000434949520288226	0.00199600798403194
Visa_fultimo_cierre__min	3.24215561011462e-05	0.000278746679240662	0.00199600798403194
mcajeros_ajenos__max	3.11558137336365e-05	0.00107569152840391	0.00199600798403194
mv_mfinanciacion_limite	3.11044690515811e-05	0.000384618436256558	0.00199600798403194
Visa_msaldopesos__avg	2.90486419080686e-05	0.000298644263820436	0.00199600798403194
mvr_mpagospesos	2.88787404003031e-05	0.000928161996843745	0.00199600798403194
cliente_antiguedad__min	2.86477484310013e-05	0.000501008344367027	0.00199600798403194
ccallcenter_transacciones__avg	2.83198773878747e-05	0.000725698237699827	0.00199600798403194
tcajas_depositos__tend	2.75173343740588e-05	0.000950624114075649	0.00199600798403194
mcomisiones_mantenimiento__avg	2.59104475271246e-05	0.000323920520941613	0.00199600798403194
Visa_mfinanciacion_limite__min	2.42934665956945e-05	0.000294642711748313	0.00199600798403194
ctarjeta_master_transacciones__tend	2.05719226292712e-05	0.000536321846568071	0.00199600798403194
Visa_mpagospesos__avg	8.4408862152662e-06	0.000379584745668664	0.00199600798403194
