Feature	Gain	Cover	Frequency
mcuenta_corriente_Paquete__max	0.000655906544037634	0.00251215391896421	0.00452079566003617
Master_marca_atraso__tend	0.00064302603457245	0.00574993808236373	0.00452079566003617
mv_marca_atraso__tend	0.000622162132708544	0.0124335548862952	0.0054249547920434
mactivos_margen__max	0.000621345708985439	0.00365154262797498	0.0054249547920434
mpasivos_margen	0.000601806563484476	0.0131816264142031	0.00723327305605787
mcomisiones_mantenimiento	0.000600707857401858	0.00491653392879517	0.00632911392405063
mrentabilidad__avg	0.000598983467523776	0.00294794470728364	0.00632911392405063
mcaja_ahorro_Paquete	0.000596362417388434	0.00343559386162145	0.00361663652802893
mvr_mpagospesos__max	0.000576370569940996	0.00572989168152947	0.00632911392405063
mvr_mpagospesos	0.000563229521503027	0.0015482781311187	0.00632911392405063
tmovimientos_ultimos90dias	0.000556371749178354	0.00633430507292075	0.0054249547920434
ctarjeta_visa_transacciones	0.00055251380032982	0.0128426088007881	0.0054249547920434
mprestamos_personales__tend	0.000543352926872216	0.00979477757757706	0.0054249547920434
ccomisiones_otras__tend	0.000525410775848473	0.00330609614798831	0.00452079566003617
mtarjeta_master_consumo	0.000523496813864348	0.00840695039021583	0.00452079566003617
tmovimientos_ultimos90dias__avg	0.000518561801476771	0.00242170262254891	0.0027124773960217
Visa_tconsumos__tend	0.00051671911400892	0.00427724926569087	0.0054249547920434
tseguro_accidentes_personales__avg	0.000510267188517843	0.00422329917995994	0.00632911392405063
mcomisiones_mantenimiento__tend	0.00050830320899735	0.0053435535649973	0.00452079566003617
modelito_107	0.000497398063309735	0.00812561654502131	0.00452079566003617
ctarjeta_visa_transacciones__tend	0.000486757082162282	0.0030567608612023	0.00452079566003617
Master_Fvencimiento	0.000482823858129184	0.00183882433644345	0.00632911392405063
mv_Fvencimiento	0.000482659591978101	0.00162288597570888	0.00452079566003617
mcuentas_saldo__avg	0.00048119131499333	0.00414829411589944	0.0027124773960217
mv_tconsumos__avg	0.000478133548777483	0.00170648667477258	0.00452079566003617
mdescubierto_preacordado__min	0.000474609706431042	0.00721555002768186	0.0027124773960217
ttarjeta_master_debitos_automaticos__tend	0.000470533327638639	0.00676488806842709	0.0027124773960217
mv_fultimo_cierre__max	0.000463302482393995	0.000624665294953785	0.00180831826401447
mttarjeta_visa_debitos_automaticos__tend	0.00046320390131035	0.00489675788692543	0.00452079566003617
Visa_mconsumospesos__tend	0.000452435901532538	0.00702828531863789	0.0054249547920434
ctarjeta_master_transacciones	0.000451233104389856	0.00228032865260569	0.0027124773960217
mcomisiones_mantenimiento__avg	0.000448476272064709	0.00149683550713061	0.0054249547920434
mcuentas_saldo__max	0.000438336858161328	0.00234763533666988	0.0054249547920434
tmovimientos_ultimos90dias__min	0.000433576850162414	0.00311391389401172	0.00361663652802893
mttarjeta_visa_debitos_automaticos__max	0.000428962432852625	0.00333536227293906	0.00452079566003617
mpagomiscuentas	0.000425367188767256	0.0082180613731856	0.00452079566003617
Master_mpagospesos	0.00042374576375605	0.00653543084602489	0.00452079566003617
mpasivos_margen__max	0.000412213301637897	0.00693747660215151	0.0054249547920434
tcallcenter__avg	0.000410702904716232	0.00640376157410237	0.00361663652802893
mcomisiones__max	0.000409624520087353	0.000808152727521529	0.0054249547920434
Visa_msaldototal	0.000405926735321929	0.00220741855731773	0.00361663652802893
mrentabilidad__tend	0.00039690807575478	0.00136271680933973	0.00361663652802893
mcajeros_propio	0.000396656405636832	0.00599385534020628	0.00452079566003617
mpasivos_margen__avg	0.000393365010098698	0.00310793957423346	0.0027124773960217
cprestamos_personales__tend	0.000393256927831347	0.00357790481682834	0.00361663652802893
mv_fultimo_cierre	0.000393200827760965	0.00164402029402858	0.00452079566003617
mcuentas_saldo__tend	0.000392966513239503	0.00187291526919743	0.0054249547920434
mcaja_ahorro_dolares__max	0.000389639244586012	0.00105509449231625	0.00361663652802893
Master_Fvencimiento__tend	0.000385524269579185	0.00128926486256742	0.0027124773960217
Master_fechaalta	0.000383566638279911	0.00565613661813785	0.00452079566003617
Visa_fultimo_cierre	0.000371368177588635	0.0021557076004287	0.00361663652802893
mcuenta_corriente_Paquete__avg	0.000366300304012226	0.00102486510163403	0.00361663652802893
chomebanking_transacciones__avg	0.000365406885316955	0.00452878536626167	0.00361663652802893
Visa_tconsumos__avg	0.000361342316749342	0.00500980838812972	0.00452079566003617
Master_fultimo_cierre__tend	0.000352391703715798	0.00268548521305262	0.00361663652802893
mtarjeta_visa_consumo__tend	0.000350621797512313	0.00452490961002813	0.00452079566003617
mdescubierto_preacordado	0.000342625410927846	0.00101050941861744	0.00180831826401447
mv_mpagosdolares__avg	0.000342482439044149	0.00315829050581303	0.00180831826401447
Visa_fechaalta__tend	0.000341853300869797	0.000855042520857571	0.00361663652802893
mactivos_margen__avg	0.000340275137460195	0.000942003409578589	0.00361663652802893
mcaja_ahorro_dolares	0.000340019810163991	0.00260373030612041	0.00361663652802893
Master_Fvencimiento__avg	0.000338679868113259	0.000971855254667119	0.00361663652802893
mv_fultimo_cierre__avg	0.000336775188151505	0.000783933637958979	0.00180831826401447
cliente_edad__avg	0.000333375419948904	0.00101366242709811	0.00361663652802893
Visa_mpagominimo__tend	0.000331906484478375	0.00359675744564992	0.00361663652802893
Master_Finiciomora	0.000331307012667973	0.00722712121045147	0.0027124773960217
ttarjeta_visa_debitos_automaticos__avg	0.000330278123439443	0.00347420684839855	0.0027124773960217
tmovimientos_ultimos90dias__tend	0.00033000253779995	0.00263048038805465	0.00361663652802893
mvr_mpagospesos__tend	0.000327059041569551	0.00173128167259079	0.00361663652802893
Visa_Fvencimiento	0.000321151450837219	0.00114973684080192	0.00452079566003617
Master_mlimitecompra	0.000320281652702834	0.00627002801171443	0.00361663652802893
mv_fechaalta	0.000314049608473375	0.00234787101023785	0.00361663652802893
mvr_msaldopesos2__avg	0.000308691851123002	0.00147143027342469	0.00361663652802893
mcaja_ahorro_dolares__tend	0.000307333956430888	0.00537994337199844	0.00361663652802893
cprestamos_personales__avg	0.000307105678919323	0.00300344568759557	0.0027124773960217
mcomisiones__tend	0.000305730017466693	0.0013557564404469	0.0027124773960217
mvr_mpagominimo__avg	0.000301131097278627	0.00092759112174559	0.0027124773960217
cliente_edad	0.000300898173301887	0.00211772327568048	0.00361663652802893
tpagomiscuentas__tend	0.000300704126030463	0.00552225516642953	0.0027124773960217
Master_msaldopesos	0.000299373935045203	0.000587866745166409	0.00180831826401447
mrentabilidad__min	0.00029745801919715	0.00206581236077884	0.00361663652802893
mrentabilidad	0.000295812371571395	0.00220368086583578	0.0027124773960217
Visa_mpagospesos__max	0.000295120977330748	0.000557402683164322	0.0027124773960217
Visa_mpagospesos__min	0.0002885442142486	0.0039141757534444	0.0027124773960217
marketing_coss_selling__min	0.000286065759003841	0.0023720086595296	0.00180831826401447
mv_fechaalta__tend	0.00028301694133786	0.00126251414629894	0.0027124773960217
mv_mfinanciacion_limite__min	0.000281885195543105	0.000561579284466235	0.0027124773960217
Master_tconsumos	0.000280450690218129	0.000353168679233918	0.00180831826401447
mvr_msaldopesos2	0.000279496882835799	0.00138793689990936	0.00361663652802893
ccomisiones_mantenimiento__tend	0.000277580702190988	0.00805108143256141	0.00361663652802893
mv_mconsumospesos__tend	0.000277547679063432	0.00129805670476481	0.0027124773960217
mvr_msaldopesos__max	0.000276863003803987	0.000587147466587531	0.0027124773960217
mcaja_ahorro_Paquete__avg	0.000275047888256795	0.00151406493805087	0.0027124773960217
mcaja_ahorro_Paquete__tend	0.000274880458346552	0.00128041683865456	0.0027124773960217
mvr_msaldototal__tend	0.00027337216833444	0.00074891905745317	0.0027124773960217
mvr_mpagominimo__tend	0.000264315358333033	0.00265519713249731	0.0027124773960217
Visa_mpagominimo	0.000259345052511272	0.0027256825244598	0.0027124773960217
mvr_mconsumospesos__max	0.00025653888740371	0.0024919632654478	0.0027124773960217
Master_mpagospesos__max	0.000254784144849443	0.000727380982214415	0.00180831826401447
mv_fultimo_cierre__tend	0.000253144313847886	0.00110249471792712	0.0027124773960217
tpagomiscuentas__avg	0.000247634290459102	0.00375442980559593	0.00180831826401447
mrentabilidad_annual	0.000246150903029336	0.00100948857436649	0.0027124773960217
Visa_Fvencimiento__avg	0.000245830650105913	0.00210636844212038	0.0027124773960217
Visa_msaldototal__tend	0.000245619433007564	0.00200758340637891	0.00180831826401447
mcuenta_debitos_automaticos	0.000244898868716015	0.00244678360044678	0.0027124773960217
mvr_msaldopesos2__min	0.000244252794457149	0.00242239170681769	0.0027124773960217
Master_Fvencimiento__min	0.000244025268483082	0.000788287213440769	0.0027124773960217
cliente_edad__tend	0.000243019882944233	0.00232267792835173	0.0027124773960217
mttarjeta_master_debitos_automaticos__max	0.000241892006476796	0.00662163090410226	0.0027124773960217
mprestamos_personales__max	0.000238763963602149	0.00142934774093798	0.00180831826401447
mvr_mpagospesos__min	0.000236874347336908	0.00293702472507299	0.0027124773960217
mcomisiones_otras__tend	0.000236744887322739	0.00119645584408265	0.0027124773960217
mv_Finiciomora	0.000234948629779194	0.00233728231162436	0.00180831826401447
Visa_mfinanciacion_limite__tend	0.000233893428167673	0.000716655046021198	0.0027124773960217
mv_Fvencimiento__avg	0.00023368756165568	0.00119950472596255	0.0027124773960217
mvr_mpagominimo__min	0.000232125390011259	0.00093109674394676	0.0027124773960217
Visa_mfinanciacion_limite	0.000231255091556813	0.00113708281522085	0.00180831826401447
tcajas__avg	0.000228480754596567	0.00386982742026377	0.0027124773960217
mv_mpagominimo__avg	0.000228004265019037	0.00201377832730912	0.0027124773960217
Master_mpagominimo__tend	0.000227781218551282	0.000229897400256315	0.000904159132007233
mvr_mpagospesos__avg	0.00022759311045186	0.000474307703906345	0.0027124773960217
mvr_mpagominimo	0.000227038510505649	0.000568389559727186	0.00180831826401447
mv_tconsumos__max	0.000226075028079784	0.000494538016634132	0.0027124773960217
tcuenta_debitos_automaticos__tend	0.000224436614225061	0.00438843709259206	0.0027124773960217
ctransferencias_emitidas__tend	0.000222288651156914	0.00376030863079384	0.0027124773960217
Visa_msaldototal__avg	0.000221731148352594	0.000421449713386188	0.00180831826401447
mv_mpagospesos	0.000221539038917047	0.00210520986233732	0.00180831826401447
mv_cuenta_estado2__avg	0.000219407592421444	0.00215418163581789	0.00180831826401447
mcaja_ahorro_Paquete__min	0.000218194944594502	0.00195478019188954	0.0027124773960217
Visa_Fvencimiento__min	0.00021619427953682	0.0023716981357893	0.0027124773960217
marketing_coss_selling	0.000215784562930683	0.000911413759545201	0.00180831826401447
mvr_mconsumospesos__avg	0.00021388875304813	0.00179618032934249	0.0027124773960217
internet__avg	0.000212292788707098	0.0010659497235901	0.0027124773960217
Visa_mpagospesos	0.000210846134119533	0.000646249771742613	0.00180831826401447
Master_tconsumos__tend	0.000206467076493693	0.000983613358611914	0.0027124773960217
mvr_mpagado__tend	0.000206433920689493	0.00146299299869727	0.00180831826401447
mcuenta_corriente_Paquete__min	0.000205713409045639	0.000548695811942145	0.0027124773960217
mvr_msaldopesos2__tend	0.000205494072069916	0.00146972101095591	0.0027124773960217
mcomisiones_otras	0.00019967480847566	0.00509279225422955	0.0027124773960217
mvr_mconsumospesos__tend	0.00019941145657994	0.00089125110490806	0.0027124773960217
mvr_Master_mlimitecompra__max	0.000198978849357069	0.000563406954936991	0.0027124773960217
mttarjeta_visa_debitos_automaticos__avg	0.000198857260340262	0.000744746201260644	0.0027124773960217
mvr_msaldototal	0.000197709485938068	0.000859690835940621	0.0027124773960217
mcheques_emitidos	0.000195289275072029	0.00504909833831684	0.00180831826401447
cliente_antiguedad__avg	0.000195113141373613	0.00254707767803006	0.00180831826401447
Visa_tconsumos__max	0.00019488537586923	0.00490935787864679	0.00180831826401447
ctarjeta_visa_descuentos__tend	0.000192583071018773	0.00382581339835764	0.00180831826401447
mcuenta_debitos_automaticos__tend	0.000190779478638431	0.0037300911871628	0.00180831826401447
Master_mpagominimo	0.000190075101120018	0.000432877777028948	0.00180831826401447
Visa_mpagosdolares__avg	0.000189988409288358	0.00155730948460625	0.00180831826401447
ccomisiones_otras	0.000188491514329994	0.00133529491732689	0.00180831826401447
mvr_Master_mlimitecompra__tend	0.000186833447190904	0.00224049266686555	0.0027124773960217
mtarjeta_visa_consumo__avg	0.000186695001450694	0.00197577540197782	0.00180831826401447
ttarjeta_master__avg	0.000185881258864328	0.000721952982805272	0.000904159132007233
mvr_Visa_mlimitecompra__tend	0.000185779780153951	0.0034729954856629	0.00180831826401447
cliente_antiguedad	0.000185645691594859	0.000927449515505917	0.00180831826401447
mcomisiones__avg	0.000184149263787396	0.00100829708468842	0.0027124773960217
mvr_Master_mlimitecompra	0.000182595817747107	0.00117265025671617	0.00180831826401447
mv_msaldopesos__tend	0.000181253030717339	0.00157206153074193	0.00180831826401447
mv_fechaalta__max	0.000181010449617315	0.000775510241196193	0.0027124773960217
cextraccion_autoservicio__tend	0.00017853244861197	0.0011501222083712	0.00180831826401447
Visa_mfinanciacion_limite__min	0.000174153788682144	0.000941677356701624	0.00180831826401447
mpagomiscuentas__avg	0.000173450696301757	0.0016014750178813	0.00180831826401447
mprestamos_personales	0.000170735783117644	0.000396618464634496	0.00180831826401447
mcuentas_saldo	0.000170486888412538	0.001538428810599	0.00180831826401447
ctarjeta_master_transacciones__avg	0.000169817445478058	0.00176971681741877	0.00180831826401447
Visa_mpagosdolares__max	0.000169710743960509	0.00247061579559753	0.00180831826401447
ccheques_emitidos_rechazados__avg	0.000168796801234744	0.00774548379246404	0.0027124773960217
Master_cuenta_estado	0.000168381013670407	0.00164404166792099	0.000904159132007233
mvr_msaldopesos2__max	0.000165743615479667	0.00344655769345551	0.0027124773960217
mcaja_ahorro_dolares__min	0.000165665165516658	0.000730073466570042	0.00180831826401447
mcaja_ahorro_Paquete__max	0.000165461724583036	0.00177897006483147	0.00180831826401447
ctarjeta_visa_descuentos__max	0.000163373204992168	0.00182784367001285	0.00180831826401447
mplan_sueldo__max	0.000161876845971757	0.000858081751341925	0.00180831826401447
ccambio_monedas_venta__tend	0.000161662068308682	0.00399146105184026	0.00180831826401447
mv_mfinanciacion_limite__avg	0.000160353832970519	0.00197897616631217	0.00180831826401447
Master_fechaalta__max	0.000159480911926243	0.000450162146369557	0.00180831826401447
mpasivos_margen__tend	0.000158848642494058	0.000415871480791629	0.00180831826401447
tcajas__tend	0.000158828282973696	0.0021701426697418	0.00180831826401447
Visa_fultimo_cierre__tend	0.000154756623551839	0.000508952471987249	0.00180831826401447
mv_mconsumosdolares	0.000154149601861624	0.00230865399136197	0.00180831826401447
Visa_fultimo_cierre__avg	0.000153725608714363	0.0012697058461075	0.00180831826401447
Visa_cuenta_estado	0.000153708465044327	0.00198713457057815	0.000904159132007233
tcuentas__avg	0.000152247550500219	0.000739853406781624	0.000904159132007233
Visa_msaldototal__max	0.00015158369089275	0.000281881854795724	0.000904159132007233
internet	0.000151153933212458	0.000653776335330809	0.00180831826401447
mtarjeta_visa_consumo	0.000149608124538427	0.00366119282082561	0.00180831826401447
mes	0.000145397117353273	0.000694305468884919	0.00180831826401447
Visa_mpagospesos__avg	0.000144431416155415	0.00135969149551439	0.00180831826401447
mv_mpagominimo__tend	0.00014257812935976	0.000309504344864418	0.00180831826401447
mv_tconsumos__tend	0.000141944140362584	0.0025511448420849	0.00180831826401447
cliente_antiguedad__max	0.000141838213645469	0.000444419367471663	0.00180831826401447
Visa_mconsumosdolares__tend	0.000140909935497754	0.000536769426099643	0.00180831826401447
mvr_mconsumospesos	0.000139448616690583	0.00244010131988126	0.00180831826401447
ccallcenter_transacciones__avg	0.000138939204717345	0.00226826202814815	0.00180831826401447
mtitulos__tend	0.000136827942435296	0.00769677015115541	0.0027124773960217
mv_Finiciomora__max	0.000136661903848917	0.000245686337396362	0.000904159132007233
mttarjeta_visa_debitos_automaticos	0.000135449070029801	0.00160151420958833	0.00180831826401447
Visa_mpagominimo__min	0.000133191008276454	0.000274891546595163	0.00180831826401447
thomebanking__tend	0.000130857410437491	0.00115930840157946	0.00180831826401447
tcajas_consultas	0.000130813432693668	0.00362158735024735	0.00180831826401447
Master_mconsumospesos__avg	0.000129605959589746	0.000740651672026443	0.000904159132007233
Visa_mpagominimo__avg	0.000129352108432508	0.000389913750204041	0.00180831826401447
mv_Fvencimiento__min	0.00012920771851153	0.000339516583904311	0.00180831826401447
mcomisiones	0.000127703876283545	0.00045740075456125	0.000904159132007233
Master_fechaalta__min	0.000127569140369285	0.000307693652349748	0.00180831826401447
Visa_fechaalta	0.000126804385739628	0.000269530040004656	0.00180831826401447
Visa_msaldopesos__min	0.000125980789575047	0.000958861041973418	0.00180831826401447
mv_cuenta_estado2__tend	0.000124827104940387	0.000127683035596408	0.000904159132007233
ccajeros_propio_transacciones__max	0.000124698760322733	0.000649669694752855	0.000904159132007233
mv_msaldopesos__max	0.000121213953737752	0.00014378787182515	0.000904159132007233
Master_msaldopesos__min	0.000120884842533553	0.00047024954549479	0.00180831826401447
mtransferencias_emitidas__max	0.000119474565165808	0.00109758795540801	0.000904159132007233
Visa_mpagosdolares__tend	0.000119273422699209	0.00135520337773909	0.00180831826401447
mvr_mconsumosdolares__tend	0.000118423737765209	0.00039407690742595	0.00180831826401447
ttarjeta_debito__avg	0.000117296206123477	0.000257011898334026	0.000904159132007233
mv_Fvencimiento__tend	0.000115757132792618	0.00271192101218181	0.00180831826401447
tseguro_accidentes_personales__min	0.000113332198660326	0.000694171121966353	0.000904159132007233
mcomisiones_otras__max	0.000112626197522617	0.000653721859974456	0.000904159132007233
tcajas_extracciones__tend	0.000112392053299196	0.00032124031244704	0.000904159132007233
mv_msaldototal__avg	0.000111860901501018	0.00143292853872494	0.000904159132007233
mtarjeta_master_consumo__tend	0.0001117691453618	0.00037049611098913	0.000904159132007233
cliente_edad__min	0.000111571378580812	0.000948477905081252	0.00180831826401447
Master_fechaalta__avg	0.0001112894240172	0.00107233243853942	0.000904159132007233
mpagomiscuentas__tend	0.000110888409529647	0.00518466885592589	0.00180831826401447
Visa_fechaalta__min	0.000110482718969548	0.000740204182201481	0.00180831826401447
mvr_msaldopesos	0.000110111423716251	0.000428842626554819	0.00180831826401447
mv_mpagominimo__max	0.000109670122722739	0.000141820173338323	0.000904159132007233
Master_mconsumospesos__max	0.000109459925297823	0.000586348238423326	0.000904159132007233
ctarjeta_debito_transacciones__avg	0.000108721973353686	0.000398544958671725	0.000904159132007233
Master_fultimo_cierre__avg	0.000108214121889293	0.000155938756803551	0.000904159132007233
Visa_mconsumototal__tend	0.000107479524371338	0.00131763658320941	0.000904159132007233
tcajas_consultas__max	0.00010579315503352	0.00273045699593763	0.00180831826401447
mv_mfinanciacion_limite	0.000105647032190842	0.000209722714201536	0.000904159132007233
mvr_Visa_mlimitecompra__avg	0.000105638211086241	0.000285850257448849	0.00180831826401447
tmovimientos_ultimos90dias__max	0.000104806614030303	0.000246919328392452	0.000904159132007233
mrentabilidad_annual__min	0.000104668545283208	0.00105893383395808	0.000904159132007233
mv_mlimitecompra__max	0.000103300181491202	0.000728099350523652	0.00180831826401447
tcambio_monedas__max	0.00010271441633567	0.000490332783387372	0.000904159132007233
Master_marca_atraso__avg	0.000100920106089004	0.000195631736328346	0.000904159132007233
ccambio_monedas_compra__tend	9.85609103396807e-05	0.00157254618494168	0.000904159132007233
Visa_marca_atraso__avg	9.75585716887873e-05	0.000341297493157476	0.000904159132007233
Visa_mlimitecompra__tend	9.71907314822152e-05	0.000182338883512108	0.000904159132007233
mrentabilidad_annual__max	9.6984928637202e-05	0.000643214538198341	0.000904159132007233
tcajas	9.67369950586214e-05	0.0017328628617067	0.000904159132007233
ccajeros_propios_descuentos__tend	9.60468741575741e-05	0.00211524979585752	0.000904159132007233
ccallcenter_transacciones__max	9.58776717007293e-05	0.0018049490050189	0.000904159132007233
mvr_mpagosdolares__max	9.44592902610496e-05	0.00124162689863061	0.000904159132007233
ccomisiones_otras__max	9.42489124092551e-05	0.000844811797357623	0.000904159132007233
mvr_mconsumosdolares	9.41009080514907e-05	0.00042999847489462	0.000904159132007233
Visa_mconsumospesos__min	9.39285423920155e-05	0.000760104717875947	0.000904159132007233
tfondos_comunes_inversion__max	9.31047764859236e-05	0.00516405082351744	0.00180831826401447
mcajeros_ajenos__tend	9.28555187009425e-05	0.000148403733733855	0.000904159132007233
mvr_mconsumosdolares__avg	9.26813484387633e-05	0.000187515711298989	0.000904159132007233
mcomisiones_mantenimiento__min	9.1807036738459e-05	0.000170227683118452	0.000904159132007233
Visa_mconsumospesos__avg	9.16394477720724e-05	0.000289753499385253	0.000904159132007233
mautoservicio	9.16086431938963e-05	0.00229622244456222	0.000904159132007233
Visa_fultimo_cierre__min	8.96308853375289e-05	0.000998174724507667	0.000904159132007233
ctransferencias_emitidas__avg	8.91195097054423e-05	0.000268142269549612	0.000904159132007233
tplan_sueldo	8.83767438920431e-05	0.00126118478724424	0.000904159132007233
Visa_mlimitecompra__avg	8.74225174429658e-05	0.0020702546536139	0.000904159132007233
mv_mlimitecompra__avg	8.73983047346437e-05	0.000170519278324856	0.000904159132007233
internet__tend	8.73788368859202e-05	0.000175597727213571	0.000904159132007233
ctarjeta_visa_descuentos__avg	8.29183729008193e-05	0.00184009168044494	0.000904159132007233
mvr_mpagosdolares__avg	8.21910147191919e-05	0.000235372269354205	0.000904159132007233
mv_fechaalta__min	8.0392304661246e-05	0.00118786296716476	0.000904159132007233
mextraccion_autoservicio__max	7.88785265999802e-05	0.00192292510783506	0.000904159132007233
mpagomiscuentas__min	7.86775748004028e-05	0.00223202986779675	0.000904159132007233
mv_msaldototal__min	7.84606369122443e-05	0.00187457880314477	0.000904159132007233
thomebanking__max	7.82456256180662e-05	0.000243606031894239	0.000904159132007233
mv_mlimitecompra	7.82297881228736e-05	0.000137213623456345	0.000904159132007233
ctransferencias_emitidas__max	7.81540131747772e-05	0.000388740150654708	0.000904159132007233
mvr_msaldodolares2__tend	7.8102291767553e-05	0.000903849406128652	0.000904159132007233
Visa_mpagospesos__tend	7.75333777701272e-05	0.000297505103830794	0.000904159132007233
mautoservicio__tend	7.70178729114252e-05	0.000250916885047509	0.000904159132007233
Master_mpagospesos__avg	7.65601028729919e-05	0.000309460604346505	0.000904159132007233
mtarjeta_visa_consumo__max	7.54390677119507e-05	0.000235236257942579	0.000904159132007233
mcuenta_debitos_automaticos__max	7.54230974288085e-05	0.000693849615997261	0.000904159132007233
tcajas_consultas__avg	7.54121268957968e-05	0.000479441468644288	0.000904159132007233
ccomisiones_otras__avg	7.53922928506324e-05	0.000165770540518701	0.000904159132007233
thomebanking__avg	7.45383034945157e-05	0.000248452064521334	0.000904159132007233
Master_mpagominimo__avg	7.40855861878255e-05	0.000528511737106196	0.000904159132007233
mextraccion_autoservicio__avg	7.39941807735275e-05	0.000174956423537511	0.000904159132007233
mcomisiones_otras__avg	7.3985805560398e-05	0.00130397625231829	0.000904159132007233
mttarjeta_master_debitos_automaticos__tend	7.39024197368499e-05	0.0023444381969214	0.000904159132007233
Master_mfinanciacion_limite	7.30121643555158e-05	0.00189686939100221	0.000904159132007233
Visa_fechaalta__max	7.18238781642024e-05	0.000146089733786606	0.000904159132007233
ccajeros_propio_transacciones__avg	7.17893901395767e-05	0.000896385607376731	0.000904159132007233
Visa_mlimitecompra__min	7.08658568514605e-05	0.00204263014572797	0.000904159132007233
Visa_tconsumos__min	7.00197279186438e-05	0.000194663237973679	0.000904159132007233
mv_mpagominimo	6.95662196721637e-05	0.000167480559748238	0.000904159132007233
Master_mpagospesos__tend	6.9450086759714e-05	0.000455295418229791	0.000904159132007233
Visa_Finiciomora__avg	6.92548882512716e-05	0.00250506848219416	0.000904159132007233
mttarjeta_visa_debitos_automaticos__min	6.87122091679243e-05	0.000259886264079254	0.000904159132007233
Visa_msaldopesos	6.85725641065443e-05	0.000188159124770751	0.000904159132007233
mvr_mpagominimo__max	6.85278379417887e-05	0.000142393587391737	0.000904159132007233
ccomisiones_otras__min	6.84921928922381e-05	0.000228441246032247	0.000904159132007233
mpagodeservicios__tend	6.79622305090043e-05	0.00197300003677832	0.000904159132007233
Master_mlimitecompra__avg	6.71415879580275e-05	0.000229424766690521	0.000904159132007233
mv_Fvencimiento__max	6.69603800458282e-05	0.000282647322422703	0.000904159132007233
Master_msaldototal__tend	6.61283052649287e-05	0.000288103839596531	0.000904159132007233
mvr_msaldopesos__avg	6.57758037917706e-05	0.000235877425236776	0.000904159132007233
tcajas_extracciones__avg	6.50896900147565e-05	0.000380625674669579	0.000904159132007233
Master_msaldopesos__tend	6.45669403657377e-05	0.000265645875036357	0.000904159132007233
internet__min	6.42253298418663e-05	0.00117373617224272	0.000904159132007233
mvr_msaldodolares__tend	6.39418095380314e-05	0.000365369130455944	0.000904159132007233
Master_mfinanciacion_limite__max	6.35832628183388e-05	0.000302875166321606	0.000904159132007233
ctarjeta_debito_transacciones__max	6.32241268451634e-05	0.000177555397510307	0.000904159132007233
mvr_Visa_mlimitecompra__min	6.22626558283811e-05	0.000136723005246017	0.000904159132007233
mvr_Visa_mlimitecompra	6.21042434776695e-05	0.000186390236785875	0.000904159132007233
mrentabilidad_annual__avg	6.06325537424197e-05	0.000157236898367014	0.000904159132007233
mvr_Visa_mlimitecompra__max	6.00175920451796e-05	0.000534283156829617	0.000904159132007233
mtransferencias_emitidas__avg	5.99690445259532e-05	0.000185985433849643	0.000904159132007233
Master_fechaalta__tend	5.96084384243306e-05	0.00019986225096647	0.000904159132007233
Visa_msaldopesos__max	5.94118547138496e-05	0.000267950699338742	0.000904159132007233
Master_msaldototal	5.92035468180464e-05	0.000151319855799475	0.000904159132007233
mcheques_depositados_rechazados__avg	5.90815755767472e-05	0.00238736075985401	0.000904159132007233
ttarjeta_visa__min	5.89167146068865e-05	0.000325834860725089	0.000904159132007233
